cell,K,n,m,rep,method,time,geom,delta,F,Fref,ref_exact,hit,gap,agree_ref,acc0,ari0,R_tm
K2-par-d4,2,200,8,192,emEM10,0.0063042169999789,par,4.0,192.39980566325204,192.39980566325195,True,True,6.661338147750939e-16,1.0,0.97,0.8830125749815273,136.0
K2-par-m8,2,200,8,42,vote,0.0409109429999716,par,3.0,180.73173706784263,173.5876157501379,True,False,0.0411557085269722,0.95,0.92,0.7041354377080096,125.0
K2-par-m8,2,200,8,42,vote+pol,0.0410901650000141,par,3.0,173.58761575013787,173.5876157501379,True,True,-1.1102230246251563e-16,1.0,0.92,0.7040568841851801,125.0
K2-par-m8,2,200,8,42,param+pol,0.0414796270001716,par,3.0,174.27566874259352,173.5876157501379,True,False,0.0039637216599945,0.98,0.92,0.7040987845875355,125.0
K2-par-m8,2,200,8,42,bestB,0.0347008979999827,par,3.0,173.58761575013787,173.5876157501379,True,True,-1.1102230246251563e-16,1.0,0.92,0.7040568841851801,125.0
K2-par-m8,2,200,8,42,bestB+pol,0.0348559349999959,par,3.0,173.58761575013787,173.5876157501379,True,True,-1.1102230246251563e-16,1.0,0.92,0.7040568841851801,125.0
K2-par-m8,2,200,8,42,local-vote+pol,0.0725948440001502,par,3.0,173.58761575013787,173.5876157501379,True,True,-1.1102230246251563e-16,1.0,0.92,0.7040568841851801,125.0
K2-par-m8,2,200,8,42,ms-vote+pol,0.1300843659998918,par,3.0,174.27566874259352,173.5876157501379,True,False,0.0039637216599945,0.98,0.92,0.7040987845875355,125.0
K2-par-m8,2,200,8,42,HA10,0.0021448019999752,par,3.0,173.58761575013787,173.5876157501379,True,True,-1.1102230246251563e-16,1.0,0.92,0.7040568841851801,125.0
K2-par-m8,2,200,8,42,HA10-part,0.0010066459999507,par,3.0,173.58761575013787,173.5876157501379,True,True,-1.1102230246251563e-16,1.0,0.92,0.7040568841851801,125.0
K2-par-m8,2,200,8,42,HA-tm,0.0413952829999288,par,3.0,173.58761575013787,173.5876157501379,True,True,-1.1102230246251563e-16,1.0,0.92,0.7040568841851801,125.0
K2-par-m8,2,200,8,42,emEM10,0.0150100749999637,par,3.0,437.4906163817978,173.5876157501379,True,False,1.5202870290673385,0.555,0.565,0.0076059051529323,125.0
K2-cross-d6,2,200,8,20,vote,0.0426152620000266,cross,6.0,190.90776468597173,185.9119915830201,True,False,0.0268717098903259,0.94,0.845,0.4734599227608629,138.0
K2-cross-d6,2,200,8,20,vote+pol,0.0427868079998461,cross,6.0,185.9119915830192,185.9119915830201,True,True,-4.884981308350689e-15,1.0,0.885,0.5908485103186625,138.0
K2-cross-d6,2,200,8,20,param+pol,0.0420642980000138,cross,6.0,185.9119915830192,185.9119915830201,True,True,-4.884981308350689e-15,1.0,0.885,0.5908485103186625,138.0
K2-cross-d6,2,200,8,20,bestB,0.0343612389999634,cross,6.0,189.0790748225405,185.9119915830201,True,False,0.0170353897699284,0.935,0.89,0.6064241741992976,138.0
K2-cross-d6,2,200,8,20,bestB+pol,0.034527037999851,cross,6.0,185.9119915830192,185.9119915830201,True,True,-4.884981308350689e-15,1.0,0.885,0.5908485103186625,138.0
K2-cross-d6,2,200,8,20,local-vote+pol,0.0683782280000286,cross,6.0,185.9119915830192,185.9119915830201,True,True,-4.884981308350689e-15,1.0,0.885,0.5908485103186625,138.0
K2-cross-d6,2,200,8,20,ms-vote+pol,0.1301812369999879,cross,6.0,185.9119915830192,185.9119915830201,True,True,-4.884981308350689e-15,1.0,0.885,0.5908485103186625,138.0
K2-cross-d6,2,200,8,20,HA10,0.0018598399999518,cross,6.0,185.9119915830192,185.9119915830201,True,True,-4.884981308350689e-15,1.0,0.885,0.5908485103186625,138.0
K2-cross-d6,2,200,8,20,HA10-part,0.0009966040001927,cross,6.0,185.9119915830192,185.9119915830201,True,True,-4.884981308350689e-15,1.0,0.885,0.5908485103186625,138.0
K2-cross-d6,2,200,8,20,HA-tm,0.0430690939999749,cross,6.0,185.9119915830192,185.9119915830201,True,True,-4.884981308350689e-15,1.0,0.885,0.5908485103186625,138.0
K2-cross-d6,2,200,8,20,emEM10,0.0047155760000805,cross,6.0,187.5798987273804,185.9119915830201,True,False,0.0089714876924198,0.975,0.88,0.5754729916902753,138.0
K2-cross-m8,2,200,8,176,vote,0.0427138340000965,cross,9.0,178.6934010613811,178.13296754282158,True,False,0.0031461527099121,0.99,0.895,0.6222017059587344,135.0
K2-cross-m8,2,200,8,176,vote+pol,0.0428794750000633,cross,9.0,178.13296754282112,178.13296754282158,True,True,-2.55351295663786e-15,1.0,0.895,0.6222017059587344,135.0
K2-cross-m8,2,200,8,176,param+pol,0.0425049969999236,cross,9.0,178.13296754282112,178.13296754282158,True,True,-2.55351295663786e-15,1.0,0.895,0.6222017059587344,135.0
K2-cross-m8,2,200,8,176,bestB,0.0353792440000688,cross,9.0,179.76403885755497,178.13296754282158,True,False,0.00915648202145,0.965,0.89,0.6064606817465061,135.0
K2-cross-m8,2,200,8,176,bestB+pol,0.0355558910002855,cross,9.0,178.13296754282112,178.13296754282158,True,True,-2.55351295663786e-15,1.0,0.895,0.6222017059587344,135.0
K2-cross-m8,2,200,8,176,local-vote+pol,0.076417610000135,cross,9.0,178.13296754282112,178.13296754282158,True,True,-2.55351295663786e-15,1.0,0.895,0.6222017059587344,135.0
K2-cross-m8,2,200,8,176,ms-vote+pol,0.129939854999975,cross,9.0,178.13296754282112,178.13296754282158,True,True,-2.55351295663786e-15,1.0,0.895,0.6222017059587344,135.0
K2-cross-m8,2,200,8,176,HA10,0.0018585239999993,cross,9.0,178.13296754282112,178.13296754282158,True,True,-2.55351295663786e-15,1.0,0.895,0.6222017059587344,135.0
K2-cross-m8,2,200,8,176,HA10-part,0.0007910010001523,cross,9.0,178.13296754282112,178.13296754282158,True,True,-2.55351295663786e-15,1.0,0.895,0.6222017059587344,135.0
K2-cross-m8,2,200,8,176,HA-tm,0.0429995160000089,cross,9.0,178.13296754282112,178.13296754282158,True,True,-2.55351295663786e-15,1.0,0.895,0.6222017059587344,135.0
K2-cross-m8,2,200,8,176,emEM10,0.004738983000152,cross,9.0,178.28830757057074,178.13296754282158,True,False,0.0008720453596655,0.995,0.9,0.6381711277833209,135.0
K2-cross-imb,2,200,16,40,vote,0.1432267870000032,cross,9.0,166.47345751848874,165.09385832322286,True,False,0.0083564537728888,0.965,0.93,0.7031899570528247,425.0
K2-cross-imb,2,200,16,40,vote+pol,0.1433929319998697,cross,9.0,165.093858323221,165.09385832322286,True,True,-1.1324274851176595e-14,1.0,0.915,0.6563778219785915,425.0
K2-cross-imb,2,200,16,40,param+pol,0.1387636090000796,cross,9.0,165.093858323221,165.09385832322286,True,True,-1.1324274851176595e-14,1.0,0.915,0.6563778219785915,425.0
K2-cross-imb,2,200,16,40,bestB,0.1254247049998866,cross,9.0,165.093858323221,165.09385832322286,True,True,-1.1324274851176595e-14,1.0,0.915,0.6563778219785915,425.0
K2-cross-imb,2,200,16,40,bestB+pol,0.1256238779997147,cross,9.0,165.093858323221,165.09385832322286,True,True,-1.1324274851176595e-14,1.0,0.915,0.6563778219785915,425.0
K2-cross-imb,2,200,16,40,local-vote+pol,0.0610279970001101,cross,9.0,165.093858323221,165.09385832322286,True,True,-1.1324274851176595e-14,1.0,0.915,0.6563778219785915,425.0
K2-cross-imb,2,200,16,40,ms-vote+pol,0.1121361089999481,cross,9.0,165.093858323221,165.09385832322286,True,True,-1.1324274851176595e-14,1.0,0.915,0.6563778219785915,425.0
K2-cross-imb,2,200,16,40,HA10,0.0019044349999148,cross,9.0,165.093858323221,165.09385832322286,True,True,-1.1324274851176595e-14,1.0,0.915,0.6563778219785915,425.0
K2-cross-imb,2,200,16,40,HA10-part,0.0010571279999567,cross,9.0,165.093858323221,165.09385832322286,True,True,-1.1324274851176595e-14,1.0,0.915,0.6563778219785915,425.0
K2-cross-imb,2,200,16,40,HA-tm,0.1438080210000407,cross,9.0,165.093858323221,165.09385832322286,True,True,-1.1324274851176595e-14,1.0,0.915,0.6563778219785915,425.0
K2-cross-imb,2,200,16,40,emEM10,0.0048459859999638,cross,9.0,187.7597285455825,165.09385832322286,True,False,0.137290814162112,0.905,0.94,0.7250759913710368,425.0
K3-cross,3,300,12,52,vote,0.2506805150001128,cross,9.0,254.80643643977407,242.76525781321496,False,False,0.0496000899594277,0.9466666666666668,0.9,0.7208579821546909,484.0
K3-cross,3,300,12,52,vote+pol,0.2509248600001683,cross,9.0,242.76525781321496,242.76525781321496,False,True,0.0,1.0,0.9233333333333332,0.781861002144404,484.0
K3-cross,3,300,12,52,param+pol,0.2542652820000057,cross,9.0,242.76525781321496,242.76525781321496,False,True,0.0,1.0,0.9233333333333332,0.781861002144404,484.0
K3-cross,3,300,12,52,bestB,0.2431919309999557,cross,9.0,244.97038669802907,242.76525781321496,False,False,0.0090833791650317,0.9733333333333334,0.91,0.7426211992448514,484.0
K3-cross,3,300,12,52,bestB+pol,0.2434316889998626,cross,9.0,242.76525781321496,242.76525781321496,False,True,0.0,1.0,0.9233333333333332,0.781861002144404,484.0
K3-cross,3,300,12,52,local-vote+pol,0.1455642690000331,cross,9.0,242.76525781321496,242.76525781321496,False,True,0.0,1.0,0.9233333333333332,0.781861002144404,484.0
K3-cross,3,300,12,52,ms-vote+pol,0.2425485150001805,cross,9.0,242.76525781321496,242.76525781321496,False,True,0.0,1.0,0.9233333333333332,0.781861002144404,484.0
K3-cross,3,300,12,52,HA10,0.0037807490000432,cross,9.0,242.76525781321496,242.76525781321496,False,True,0.0,1.0,0.9233333333333332,0.781861002144404,484.0
K3-cross,3,300,12,52,HA10-part,0.0019169290001173,cross,9.0,242.76525781321496,242.76525781321496,False,True,0.0,1.0,0.9233333333333332,0.781861002144404,484.0
K3-cross,3,300,12,52,HA-tm,0.2514442669998971,cross,9.0,242.76525781321496,242.76525781321496,False,True,0.0,1.0,0.9233333333333332,0.781861002144404,484.0
K3-cross,3,300,12,52,emEM10,0.0096285509998779,cross,9.0,247.6207152655828,242.76525781321496,False,False,0.0200006273389563,0.9333333333333332,0.8866666666666667,0.6790691825135976,484.0
K4-par,4,400,16,66,vote,3.0168804730001284,par,3.0,284.352402169062,257.2957086741212,False,False,0.1051579664284627,0.9375,0.89,0.7286236333397867,3162.0
K4-par,4,400,16,66,vote+pol,3.017267098000048,par,3.0,257.2957086741212,257.2957086741212,False,True,0.0,1.0,0.9175,0.7890589917758445,3162.0
K4-par,4,400,16,66,param+pol,3.25522894300002,par,3.0,257.7864252153026,257.2957086741212,False,False,0.0019072084167672,0.99,0.9175,0.7891329218000775,3162.0
K4-par,4,400,16,66,bestB,2.8224433969999154,par,3.0,266.64681651889555,257.2957086741212,False,False,0.0363438158100724,0.965,0.9175,0.7898170916612848,3162.0
K4-par,4,400,16,66,bestB+pol,2.822767198999827,par,3.0,257.4796347916408,257.2957086741212,False,False,0.0007148433157604,0.9925,0.92,0.7956675866537531,3162.0
K4-par,4,400,16,66,local-vote+pol,0.2326697839998814,par,3.0,257.61968985133865,257.2957086741212,False,False,0.0012591783162143,0.995,0.9125,0.7775254234399225,3162.0
K4-par,4,400,16,66,ms-vote+pol,0.3742935970001326,par,3.0,388.9992868197978,257.2957086741212,False,False,0.5118763108190283,0.5925,0.595,0.3786588734795186,3162.0
K4-par,4,400,16,66,HA10,0.0068908360001387,par,3.0,389.0723782132002,257.2957086741212,False,False,0.5121603862658322,0.5925,0.59,0.3780595506571361,3162.0
K4-par,4,400,16,66,HA10-part,0.0037216670000361,par,3.0,347.6164474737296,257.2957086741212,False,False,0.3510386522380924,0.7675,0.7175,0.5218033369176139,3162.0
K4-par,4,400,16,66,HA-tm,3.017517350999924,par,3.0,257.2957086741212,257.2957086741212,False,True,0.0,1.0,0.9175,0.7890589917758445,3162.0
K4-par,4,400,16,66,emEM10,0.0866773129998819,par,3.0,1951.867327910092,257.2957086741212,False,False,6.586085823072302,0.54,0.5325,0.2024064286815374,3162.0
K2-cross-n500,2,500,8,19,vote,0.0448013420000279,cross,9.0,418.57566554623713,413.6241319927494,True,False,0.0119710944562936,0.964,0.926,0.7253540602599188,87.0
K2-cross-n500,2,500,8,19,vote+pol,0.0451239019998865,cross,9.0,413.6255816563664,413.6241319927494,True,False,3.504784911845249e-06,0.998,0.932,0.7459877576287482,87.0
K2-cross-n500,2,500,8,19,param+pol,0.046542835000082,cross,9.0,413.62413199275375,413.6241319927494,True,True,1.0436096431476471e-14,1.0,0.93,0.7390780288910017,87.0
K2-cross-n500,2,500,8,19,bestB,0.0380054049999216,cross,9.0,414.8054928485917,413.6241319927494,True,False,0.0028561216922977,0.98,0.914,0.6849537539623395,87.0
K2-cross-n500,2,500,8,19,bestB+pol,0.0383034339999994,cross,9.0,413.6255816563664,413.6241319927494,True,False,3.504784911845249e-06,0.998,0.932,0.7459877576287482,87.0
K2-cross-n500,2,500,8,19,local-vote+pol,0.0778733909999118,cross,9.0,413.6255816563664,413.6241319927494,True,False,3.504784911845249e-06,0.998,0.932,0.7459877576287482,87.0
K2-cross-n500,2,500,8,19,ms-vote+pol,0.1307672950001688,cross,9.0,413.6255816563664,413.6241319927494,True,False,3.504784911845249e-06,0.998,0.932,0.7459877576287482,87.0
K2-cross-n500,2,500,8,19,HA10,0.0025422839999009,cross,9.0,413.62413199275375,413.6241319927494,True,True,1.0436096431476471e-14,1.0,0.93,0.7390780288910017,87.0
K2-cross-n500,2,500,8,19,HA10-part,0.0020671670001775,cross,9.0,413.62413199275375,413.6241319927494,True,True,1.0436096431476471e-14,1.0,0.93,0.7390780288910017,87.0
K2-cross-n500,2,500,8,19,HA-tm,0.0451696699999502,cross,9.0,413.62413199275375,413.6241319927494,True,True,1.0436096431476471e-14,1.0,0.93,0.7390780288910017,87.0
K2-cross-n500,2,500,8,19,emEM10,0.0117181739999523,cross,9.0,414.3855396489839,413.6241319927494,True,False,0.0018408201972313,0.982,0.932,0.7459891469515153,87.0
K2-cross-n1000,2,1000,8,7,vote,0.0590219109999452,cross,9.0,877.2718407218035,872.747277646391,True,False,0.0051842763550224,0.984,0.909,0.6687927472017287,73.0
K2-cross-n1000,2,1000,8,7,vote+pol,0.0594098709998434,cross,9.0,872.7472776463942,872.747277646391,True,True,3.552713678800501e-15,1.0,0.911,0.6753592691418557,73.0
K2-cross-n1000,2,1000,8,7,param+pol,0.058955133000154,cross,9.0,872.7472776463942,872.747277646391,True,True,3.552713678800501e-15,1.0,0.911,0.6753592691418557,73.0
K2-cross-n1000,2,1000,8,7,bestB,0.0490400589999353,cross,9.0,874.6203047339077,872.747277646391,True,False,0.0021461276769236,0.986,0.907,0.6622582117677077,73.0
K2-cross-n1000,2,1000,8,7,bestB+pol,0.0493993499999305,cross,9.0,872.7472776463942,872.747277646391,True,True,3.552713678800501e-15,1.0,0.911,0.6753592691418557,73.0
K2-cross-n1000,2,1000,8,7,local-vote+pol,0.0887229830000251,cross,9.0,872.7472776463942,872.747277646391,True,True,3.552713678800501e-15,1.0,0.911,0.6753592691418557,73.0
K2-cross-n1000,2,1000,8,7,ms-vote+pol,0.1595121670000026,cross,9.0,872.7472776463942,872.747277646391,True,True,3.552713678800501e-15,1.0,0.911,0.6753592691418557,73.0
K2-cross-n1000,2,1000,8,7,HA10,0.004580691000001,cross,9.0,872.7472776463942,872.747277646391,True,True,3.552713678800501e-15,1.0,0.911,0.6753592691418557,73.0
K2-cross-n1000,2,1000,8,7,HA10-part,0.0030765649999011,cross,9.0,872.7472776463942,872.747277646391,True,True,3.552713678800501e-15,1.0,0.911,0.6753592691418557,73.0
K2-cross-n1000,2,1000,8,7,HA-tm,0.0597499269999843,cross,9.0,872.7472776463942,872.747277646391,True,True,3.552713678800501e-15,1.0,0.911,0.6753592691418557,73.0
K2-cross-n1000,2,1000,8,7,emEM10,0.0209339069999714,cross,9.0,874.6896098371112,872.747277646391,True,False,0.0022255379540778,0.978,0.913,0.6819581785041249,73.0
K2-cross-m8,2,200,8,20,vote,0.0419293879999713,cross,9.0,159.4036560043919,158.54170069545205,True,False,0.0054367734492493,0.97,0.9,0.6381600748917731,137.0
K2-cross-m8,2,200,8,20,vote+pol,0.0420900710000751,cross,9.0,158.54170069544966,158.54170069545205,True,True,-1.5099033134902132e-14,1.0,0.91,0.6707415001176126,137.0
K2-cross-m8,2,200,8,20,param+pol,0.0416734400000677,cross,9.0,158.54170069544966,158.54170069545205,True,True,-1.5099033134902132e-14,1.0,0.91,0.6707415001176126,137.0
K2-cross-m8,2,200,8,20,bestB,0.0337824359999103,cross,9.0,158.9168204581889,158.54170069545205,True,False,0.0023660636986444,0.985,0.905,0.6543328033811129,137.0
K2-cross-m8,2,200,8,20,bestB+pol,0.0339487040000676,cross,9.0,158.54170069544966,158.54170069545205,True,True,-1.5099033134902132e-14,1.0,0.91,0.6707415001176126,137.0
K2-cross-m8,2,200,8,20,local-vote+pol,0.0689893819999269,cross,9.0,158.54170069544966,158.54170069545205,True,True,-1.5099033134902132e-14,1.0,0.91,0.6707415001176126,137.0
K2-cross-m8,2,200,8,20,ms-vote+pol,0.1249882170000091,cross,9.0,158.54170069544966,158.54170069545205,True,True,-1.5099033134902132e-14,1.0,0.91,0.6707415001176126,137.0
K2-cross-m8,2,200,8,20,HA10,0.0019552180001483,cross,9.0,158.54170069544966,158.54170069545205,True,True,-1.5099033134902132e-14,1.0,0.91,0.6707415001176126,137.0
K2-cross-m8,2,200,8,20,HA10-part,0.000868298000114,cross,9.0,158.54170069544966,158.54170069545205,True,True,-1.5099033134902132e-14,1.0,0.91,0.6707415001176126,137.0
K2-cross-m8,2,200,8,20,HA-tm,0.0421463599998332,cross,9.0,158.54170069544966,158.54170069545205,True,True,-1.5099033134902132e-14,1.0,0.91,0.6707415001176126,137.0
K2-cross-m8,2,200,8,20,emEM10,0.0045818919998055,cross,9.0,160.07465216143032,158.54170069545205,True,False,0.0096690741883926,0.965,0.915,0.6872592457074242,137.0
K2-cross-d6,2,200,8,97,vote,0.0455243559999871,cross,6.0,157.73442307247365,148.25235604133326,True,False,0.0639589635155393,0.935,0.835,0.4461779003707327,143.0
K2-cross-d6,2,200,8,97,vote+pol,0.0457062240000141,cross,6.0,148.2711927487889,148.25235604133326,True,False,0.0001270584020289,0.995,0.855,0.5016051505907066,143.0
K2-cross-d6,2,200,8,97,param+pol,0.045328593000022,cross,6.0,148.25235604133348,148.25235604133326,True,True,1.5543122344752194e-15,1.0,0.86,0.5159796990496973,143.0
K2-cross-d6,2,200,8,97,bestB,0.0360270369999398,cross,6.0,148.46025006351886,148.25235604133326,True,False,0.0014022982685526,0.995,0.865,0.5305554855801751,143.0
K2-cross-d6,2,200,8,97,bestB+pol,0.036192556999822,cross,6.0,148.25235604133348,148.25235604133326,True,True,1.5543122344752194e-15,1.0,0.86,0.5159796990496973,143.0
K2-cross-d6,2,200,8,97,local-vote+pol,0.0762047260000144,cross,6.0,148.2711927487889,148.25235604133326,True,False,0.0001270584020289,0.995,0.855,0.5016051505907066,143.0
K2-cross-d6,2,200,8,97,ms-vote+pol,0.1336060920000363,cross,6.0,148.25235604133348,148.25235604133326,True,True,1.5543122344752194e-15,1.0,0.86,0.5159796990496973,143.0
K2-cross-d6,2,200,8,97,HA10,0.0018794589998378,cross,6.0,148.25235604133348,148.25235604133326,True,True,1.5543122344752194e-15,1.0,0.86,0.5159796990496973,143.0
K2-cross-d6,2,200,8,97,HA10-part,0.0010027430000718,cross,6.0,148.25235604133348,148.25235604133326,True,True,1.5543122344752194e-15,1.0,0.86,0.5159796990496973,143.0
K2-cross-d6,2,200,8,97,HA-tm,0.0457174000000577,cross,6.0,148.25235604133348,148.25235604133326,True,True,1.5543122344752194e-15,1.0,0.86,0.5159796990496973,143.0
K2-cross-d6,2,200,8,97,emEM10,0.0053293920000214,cross,6.0,148.85673186429625,148.25235604133326,True,False,0.0040766692624736,0.975,0.855,0.501627441002423,143.0
K2-cross-d6,2,200,8,191,vote,0.04186592200017,cross,6.0,154.88542021574767,150.8278713888917,True,False,0.026901850364208,0.935,0.86,0.5159796599379141,140.0
K2-cross-d6,2,200,8,191,vote+pol,0.0420365790002961,cross,6.0,150.82787138889103,150.8278713888917,True,True,-4.551914400963142e-15,1.0,0.865,0.5305420756227212,140.0
K2-cross-d6,2,200,8,191,param+pol,0.0410104640000099,cross,6.0,150.82787138889103,150.8278713888917,True,True,-4.551914400963142e-15,1.0,0.865,0.5305420756227212,140.0
K2-cross-d6,2,200,8,191,bestB,0.0344737020000138,cross,6.0,151.48983445563198,150.8278713888917,True,False,0.0043888643434706,0.975,0.87,0.5453156061995453,140.0
K2-cross-d6,2,200,8,191,bestB+pol,0.0346465350000926,cross,6.0,150.82787138889103,150.8278713888917,True,True,-4.551914400963142e-15,1.0,0.865,0.5305420756227212,140.0
K2-cross-d6,2,200,8,191,local-vote+pol,0.075450556000078,cross,6.0,150.82787138889103,150.8278713888917,True,True,-4.551914400963142e-15,1.0,0.865,0.5305420756227212,140.0
K2-cross-d6,2,200,8,191,ms-vote+pol,0.1347680359999685,cross,6.0,150.82787138889103,150.8278713888917,True,True,-4.551914400963142e-15,1.0,0.865,0.5305420756227212,140.0
K2-cross-d6,2,200,8,191,HA10,0.0018451440000717,cross,6.0,150.82787138889103,150.8278713888917,True,True,-4.551914400963142e-15,1.0,0.865,0.5305420756227212,140.0
K2-cross-d6,2,200,8,191,HA10-part,0.0008432889999312,cross,6.0,150.82787138889103,150.8278713888917,True,True,-4.551914400963142e-15,1.0,0.865,0.5305420756227212,140.0
K2-cross-d6,2,200,8,191,HA-tm,0.0420660669999506,cross,6.0,150.82787138889103,150.8278713888917,True,True,-4.551914400963142e-15,1.0,0.865,0.5305420756227212,140.0
K2-cross-d6,2,200,8,191,emEM10,0.0047910160001265,cross,6.0,151.6077527077827,150.8278713888917,True,False,0.0051706711213881,0.97,0.855,0.5016045867604002,140.0
K3-cross,3,300,12,17,vote,0.2384381639999446,cross,9.0,200.49840097057265,197.61674001736512,False,False,0.0145820690744837,0.96,0.8966666666666666,0.7154375937112117,426.0
K3-cross,3,300,12,17,vote+pol,0.2386782549999679,cross,9.0,197.6211236508396,197.61674001736512,False,False,2.218250070362693e-05,0.9966666666666668,0.8966666666666666,0.7149786403411222,426.0
K3-cross,3,300,12,17,param+pol,0.2562705049999749,cross,9.0,197.6211236508396,197.61674001736512,False,False,2.218250070362693e-05,0.9966666666666668,0.8966666666666666,0.7149786403411222,426.0
K3-cross,3,300,12,17,bestB,0.187882522000109,cross,9.0,199.7082451011821,197.61674001736512,False,False,0.0105836432866628,0.9533333333333334,0.8766666666666667,0.6681391440725974,426.0
K3-cross,3,300,12,17,bestB+pol,0.1881378010000389,cross,9.0,197.61674001736512,197.61674001736512,False,True,0.0,1.0,0.8933333333333333,0.7070713573179992,426.0
K3-cross,3,300,12,17,local-vote+pol,0.1543792659999781,cross,9.0,344.18147627511325,197.61674001736512,False,False,0.7416615426652069,0.6233333333333333,0.6133333333333333,0.3070720885189958,426.0
K3-cross,3,300,12,17,ms-vote+pol,0.2626650850002079,cross,9.0,197.8499596549457,197.61674001736512,False,False,0.0011801613444293,0.9866666666666668,0.8966666666666666,0.7158637480695754,426.0
K3-cross,3,300,12,17,HA10,0.0038468350001039,cross,9.0,197.61674001736512,197.61674001736512,False,True,0.0,1.0,0.8933333333333333,0.7070713573179992,426.0
K3-cross,3,300,12,17,HA10-part,0.0019605679999585,cross,9.0,197.61674001736512,197.61674001736512,False,True,0.0,1.0,0.8933333333333333,0.7070713573179992,426.0
K3-cross,3,300,12,17,HA-tm,0.2391745260001698,cross,9.0,197.61674001736512,197.61674001736512,False,True,0.0,1.0,0.8933333333333333,0.7070713573179992,426.0
K3-cross,3,300,12,17,emEM10,0.0099366370000097,cross,9.0,198.64744897797664,197.61674001736512,False,False,0.0052156966080958,0.96,0.89,0.6978477207923437,426.0
K2-cross-m16,2,200,16,169,vote,0.0873259580000649,cross,9.0,172.9619188392869,172.96191883928714,True,True,-1.3322676295501878e-15,1.0,0.93,0.7382879784548839,297.0
K2-cross-m16,2,200,16,169,vote+pol,0.0874889410001742,cross,9.0,172.9619188392869,172.96191883928714,True,True,-1.3322676295501878e-15,1.0,0.93,0.7382879784548839,297.0
K2-cross-m16,2,200,16,169,param+pol,0.0978383099998154,cross,9.0,172.9619188392869,172.96191883928714,True,True,-1.3322676295501878e-15,1.0,0.93,0.7382879784548839,297.0
K2-cross-m16,2,200,16,169,bestB,0.0749412320001283,cross,9.0,172.9619188392869,172.96191883928714,True,True,-1.3322676295501878e-15,1.0,0.93,0.7382879784548839,297.0
K2-cross-m16,2,200,16,169,bestB+pol,0.0750991030001841,cross,9.0,172.9619188392869,172.96191883928714,True,True,-1.3322676295501878e-15,1.0,0.93,0.7382879784548839,297.0
K2-cross-m16,2,200,16,169,local-vote+pol,0.0575480410000182,cross,9.0,172.9619188392869,172.96191883928714,True,True,-1.3322676295501878e-15,1.0,0.93,0.7382879784548839,297.0
K2-cross-m16,2,200,16,169,ms-vote+pol,0.1103994999998576,cross,9.0,172.9619188392869,172.96191883928714,True,True,-1.3322676295501878e-15,1.0,0.93,0.7382879784548839,297.0
K2-cross-m16,2,200,16,169,HA10,0.0018136090000098,cross,9.0,172.9619188392869,172.96191883928714,True,True,-1.3322676295501878e-15,1.0,0.93,0.7382879784548839,297.0
K2-cross-m16,2,200,16,169,HA10-part,0.0008735300000353,cross,9.0,172.9619188392869,172.96191883928714,True,True,-1.3322676295501878e-15,1.0,0.93,0.7382879784548839,297.0
K2-cross-m16,2,200,16,169,HA-tm,0.0877876990000459,cross,9.0,172.9619188392869,172.96191883928714,True,True,-1.3322676295501878e-15,1.0,0.93,0.7382879784548839,297.0
K2-cross-m16,2,200,16,169,emEM10,0.0045610059999035,cross,9.0,173.52231672607115,172.96191883928714,True,False,0.0032400073411809,0.975,0.935,0.7556507836637061,297.0
K2-cross-n500,2,500,8,68,vote,0.0506200809998063,cross,9.0,433.755638918464,428.9074439512317,True,False,0.0113035925013778,0.974,0.872,0.5526416670689716,109.0
K2-cross-n500,2,500,8,68,vote+pol,0.0508821729997635,cross,9.0,428.9074439512344,428.9074439512317,True,True,6.439293542825908e-15,1.0,0.882,0.5828616338144379,109.0
K2-cross-n500,2,500,8,68,param+pol,0.0501633870001114,cross,9.0,428.9074439512344,428.9074439512317,True,True,6.439293542825908e-15,1.0,0.882,0.5828616338144379,109.0
K2-cross-n500,2,500,8,68,bestB,0.0411314180000772,cross,9.0,430.22015127068425,428.9074439512317,True,False,0.0030605841375925,0.986,0.876,0.5646334831733724,109.0
K2-cross-n500,2,500,8,68,bestB+pol,0.041410039000084,cross,9.0,428.9074439512344,428.9074439512317,True,True,6.439293542825908e-15,1.0,0.882,0.5828616338144379,109.0
K2-cross-n500,2,500,8,68,local-vote+pol,0.0770774260001871,cross,9.0,428.9074439512344,428.9074439512317,True,True,6.439293542825908e-15,1.0,0.882,0.5828616338144379,109.0
K2-cross-n500,2,500,8,68,ms-vote+pol,0.1374538739999025,cross,9.0,428.9074439512344,428.9074439512317,True,True,6.439293542825908e-15,1.0,0.882,0.5828616338144379,109.0
K2-cross-n500,2,500,8,68,HA10,0.0027748909999445,cross,9.0,428.9074439512344,428.9074439512317,True,True,6.439293542825908e-15,1.0,0.882,0.5828616338144379,109.0
K2-cross-n500,2,500,8,68,HA10-part,0.001734001999921,cross,9.0,428.9074439512344,428.9074439512317,True,True,6.439293542825908e-15,1.0,0.882,0.5828616338144379,109.0
K2-cross-n500,2,500,8,68,HA-tm,0.0511437269999532,cross,9.0,428.9074439512344,428.9074439512317,True,True,6.439293542825908e-15,1.0,0.882,0.5828616338144379,109.0
