geom,m,solver,rep,n,B,F_hat,t_rep,draws_per_rep,p_zhat,p_basin,frac_Q_below_half,n_Q_below_half,min_Q,mean_Q,q10,vote_agree_zhat,vote_equals_zhat,vote_gap,votepol_equals_zhat,votepol_gap,plural_ne_zstar,zhat_ne_zstar,acc0_zhat,acc0_vote,acc0_bayes,auc_vote_share,auc_plugin,n_zhat_wrong,corr_Q_margin,n_margin_0.05,n_margin_0.1,n_margin_0.2,batch_var_ratio,batch_var_ratio_n
par,24,exact,40,200,2000,175.09507844950576,0.004371340413293,1.0,0.0645,0.9666666666666668,0.0,0,0.519,0.94223,0.8367,1.0,True,-1.7763568394002505e-15,True,-1.7763568394002505e-15,0.0,0.0,0.93,0.93,0.93,0.9053379416282642,0.913978494623656,14,0.6177199136430637,197,194,189,1.0958993459933992,44
par,24,exact,41,200,2000,170.2811188416107,0.0051263160139928,1.0,0.0315,0.7366666666666667,0.0,0,0.552,0.94605,0.81835,1.0,True,-8.992806499463768e-15,True,-8.992806499463768e-15,0.025,0.025,0.91,0.91,0.925,0.9241452991452992,0.905982905982906,18,0.6246864407653644,200,195,187,0.8397141105025729,41
par,24,exact,42,200,2000,164.1457622677184,0.0044574898470761,1.0,0.0285,0.51,0.015,3,0.4525,0.931285,0.7982,0.985,False,0.0020400172983077,False,0.0009763763035222,0.005,0.02,0.92,0.935,0.93,0.9235733695652174,0.9354619565217392,16,0.6467475210194508,194,192,186,0.9682321240714236,56
par,24,exact,43,200,2000,190.9926482760482,0.0065292865247379,1.0,0.045,0.2366666666666666,0.005,1,0.49,0.91546,0.7444500000000001,0.995,False,0.0005820805921417,True,1.5543122344752194e-15,0.01,0.015,0.92,0.925,0.925,0.8722826086956522,0.8855298913043478,16,0.6225569932562093,196,196,189,1.0298381835134671,66
par,24,exact,44,200,2000,133.74076875417722,0.004603132313343,1.0,0.035,0.3666666666666666,0.01,2,0.465,0.9500925,0.8548,0.99,False,0.0010552058414585,False,0.0010552058414585,0.01,0.0,0.93,0.94,0.93,0.9057219662058372,0.9059139784946236,14,0.5919024230102232,197,194,189,0.992412056027318,40
par,24,exact,45,200,2000,176.06770905695356,0.0046857062703649,1.0,0.065,0.99,0.005,1,0.4985,0.9399125,0.77835,0.995,False,0.001282113258745,True,1.9984014443252818e-15,0.005,0.0,0.905,0.9,0.905,0.9018610061064264,0.9104390811282348,19,0.6695059876588094,199,197,189,0.9737495381104408,53
par,24,exact,46,200,2000,165.257996226697,0.0054710389820089,1.0,0.005,0.66,0.01,2,0.483,0.9214575,0.7509,0.99,False,0.0036663198262623,True,-4.773959005888173e-15,0.025,0.035,0.91,0.92,0.915,0.8518009768009768,0.8363858363858364,18,0.6517329587207438,196,190,182,0.982586143013658,60
par,24,exact,47,200,2000,176.58233660680156,0.0050633410869565,1.0,0.0065,0.0533333333333333,0.005,1,0.4975,0.9266475,0.6859000000000001,0.995,False,0.000224302649618,False,0.000224302649618,0.065,0.06,0.915,0.92,0.935,0.906300225008036,0.926711668273867,17,0.6690681941418347,196,193,177,1.105570151426,53
par,24,exact,48,200,2000,162.7005815240604,0.0046282300794603,1.0,0.0195,0.4033333333333333,0.005,1,0.4915,0.9362825,0.7564500000000001,0.995,False,0.0002594617845042,False,0.0002594617845042,0.01,0.005,0.955,0.95,0.95,0.8539848749272833,0.8464223385689355,9,0.6806696992017608,198,194,189,0.8830170608662706,57
par,24,exact,49,200,2000,139.38300638205737,0.0039283301604199,1.0,0.01,0.2233333333333333,0.0,0,0.5145,0.95281,0.85,1.0,True,4.884981308350689e-15,True,4.884981308350689e-15,0.015,0.015,0.93,0.93,0.93,0.9302995391705068,0.9447004608294932,14,0.6214583301930685,198,194,191,1.093923039065534,41
cross,6,exact,0,200,2000,204.65502518922983,0.0004242715042477,2.4265,0.0,0.3466666666666667,0.035,7,0.462,0.7245625000000001,0.56295,0.965,False,0.0056824301969768,False,2.343790606040841e-07,0.03,0.005,0.9,0.895,0.895,0.8966666666666666,0.8947222222222222,20,0.7794852458322653,185,173,136,1.0492532466234863,200
cross,6,exact,1,200,2000,168.7247397475702,0.0003617196391804,2.3745,0.0025,0.81,0.01,2,0.4645,0.7416175000000002,0.59545,0.99,False,0.0036979980046791,True,-1.3322676295501878e-15,0.015,0.005,0.93,0.94,0.935,0.9441244239631336,0.947388632872504,14,0.6041681878930173,190,179,134,0.9965134419474182,200
cross,6,exact,2,200,2000,159.47989091457998,0.0003592579870064,2.3275,0.0,0.56,0.02,4,0.458,0.7442,0.5521,0.98,False,0.0044433772014678,False,0.0001030029828725,0.03,0.02,0.915,0.915,0.905,0.908711025393764,0.935390549662488,17,0.6738712714246408,180,171,145,0.9228908428517536,200
cross,6,exact,3,200,2000,175.59363745064502,0.0003650070549723,2.404,0.0,0.41,0.02,4,0.439,0.744555,0.58085,0.98,False,0.0064638551375399,True,-3.885780586188048e-15,0.04,0.03,0.93,0.93,0.92,0.8339093701996928,0.913978494623656,14,0.7015719624561585,186,175,137,0.9351851057743894,200
cross,6,exact,4,200,2000,168.3983472761413,0.000351819676162,2.2625,0.001,0.7533333333333333,0.035,7,0.4555,0.73407,0.5672,0.965,False,0.0161231911611907,True,-8.770761894538737e-15,0.045,0.01,0.92,0.915,0.91,0.9332540760869564,0.9235733695652174,16,0.6725091493840282,183,167,127,1.0548219210224867,200
cross,6,exact,5,200,2000,150.2824306650126,0.0003691163043478,2.49,0.0,0.84,0.015,3,0.48,0.7647425,0.5737,0.985,False,0.0009285372401939,True,1.2212453270876722e-14,0.035,0.03,0.91,0.915,0.91,0.8925518925518926,0.912087912087912,18,0.7208091581379228,184,176,158,0.9046357025576764,200
cross,6,exact,6,200,2000,162.43707778140697,0.000363921572214,2.364,0.002,0.7566666666666667,0.035,7,0.453,0.7473875000000001,0.5577500000000001,0.965,False,0.0148939190356245,True,-2.1094237467877974e-15,0.03,0.015,0.9,0.925,0.915,0.93625,0.9486111111111112,20,0.6630334296925064,182,172,146,0.9607815169472343,200
cross,6,exact,7,200,2000,181.2799694574045,0.0003620204492751,2.4735,0.0,0.4633333333333333,0.02,4,0.489,0.72716,0.5555500000000001,0.98,False,0.0009306677383456,True,-6.217248937900877e-15,0.025,0.005,0.935,0.925,0.94,0.9273961332784862,0.9243109831345124,13,0.74767344754514,181,169,143,0.9749825346294504,200
cross,6,exact,8,200,2000,163.15805399003364,0.0003602034452772,2.3875,0.001,0.7733333333333333,0.01,2,0.486,0.7562399999999999,0.60335,0.99,False,0.0018651949031267,True,3.552713678800501e-15,0.005,0.005,0.94,0.94,0.945,0.9186613475177304,0.9242021276595744,12,0.7369133766365258,190,180,158,0.9118291235043534,200
cross,6,exact,9,200,2000,167.7987233246606,0.0003656373563222,2.3955,0.0,0.3566666666666667,0.03,6,0.453,0.7343525,0.59695,0.97,False,0.0029177638891344,False,6.732259572039823e-06,0.02,0.02,0.915,0.915,0.905,0.9154612664738028,0.9234972677595628,17,0.6970239544612296,185,179,142,1.0430169847784228,200
cross,6,exact,10,200,2000,152.63953640467787,0.0003598400689657,2.388,0.0,0.5,0.015,3,0.471,0.7396550000000001,0.57095,0.985,False,0.0050987275528089,False,2.0000558796917645e-05,0.02,0.005,0.9,0.905,0.895,0.9025,0.925,20,0.768325266554533,186,170,141,1.0247578188637494,200
cross,6,exact,11,200,2000,174.26822961055825,0.0003640755227385,2.4065,0.0,0.7666666666666667,0.03,6,0.4335,0.7453550000000001,0.5921000000000001,0.97,False,0.0032625508059411,True,5.3290705182007506e-15,0.03,0.0,0.905,0.905,0.905,0.9203256760686246,0.935446350683338,19,0.7248569886332142,187,176,157,0.8815654470848824,200
cross,6,exact,12,200,2000,184.43736195865824,0.0003587615037481,2.3655,0.0005,0.75,0.005,1,0.498,0.7360300000000001,0.59465,0.995,False,0.0005311031473784,True,-6.217248937900877e-15,0.005,0.0,0.91,0.915,0.91,0.9513125763125764,0.9554334554334556,18,0.7440544568266844,189,179,157,1.032481161712301,200
cross,6,exact,13,200,2000,142.66636642488038,0.0003676263638182,2.418,0.0005,0.8,0.0,0,0.5,0.7493025,0.5599500000000001,1.0,True,1.5543122344752194e-15,True,1.5543122344752194e-15,0.005,0.005,0.905,0.905,0.9,0.9164001163128817,0.92177958708927,19,0.7496022764052342,184,174,148,1.0063880453283949,200
cross,6,exact,14,200,2000,152.95088662885755,0.0003734928415791,2.4395,0.0005,0.73,0.03,6,0.4625,0.7496125,0.58545,0.97,False,0.0048756883990774,True,-1.63202784619898e-14,0.03,0.03,0.95,0.96,0.95,0.955,0.9678947368421053,10,0.7212783195941871,188,176,153,0.9664850242619653,200
cross,6,exact,15,200,2000,165.76698330863564,0.0003667107801098,2.3855,0.0005,0.3466666666666667,0.04,8,0.4655,0.73682,0.55725,0.96,False,0.0078826539964622,True,-5.440092820663267e-15,0.045,0.01,0.895,0.895,0.9,0.9260441606810322,0.942537909018356,21,0.6703738712997248,183,166,141,1.035717104048719,200
cross,6,exact,16,200,2000,166.18882019522243,0.0003625929760122,2.361,0.0005,0.4733333333333333,0.03,6,0.445,0.7400525,0.56775,0.97,False,0.0076614958981691,True,6.217248937900877e-15,0.025,0.005,0.93,0.93,0.935,0.8922811059907834,0.9197388632872504,14,0.7236707690462083,184,172,133,0.9235840703704368,200
cross,6,exact,17,200,2000,141.8548383003847,0.0005075197501248,2.325,0.0015,0.7866666666666666,0.025,5,0.4135,0.750315,0.61375,0.975,False,0.0069444119746044,True,4.884981308350689e-15,0.025,0.0,0.93,0.925,0.93,0.8786482334869432,0.9189708141321044,14,0.6392782773883628,188,183,149,1.0528683131693566,200
cross,6,exact,18,200,2000,175.41168235454268,0.0003841095667167,2.3835,0.0,0.3066666666666666,0.03,6,0.457,0.7278125,0.5579500000000001,0.97,False,0.0190131920068044,True,4.440892098500626e-15,0.05,0.05,0.91,0.89,0.9,0.9061355311355312,0.9035409035409036,18,0.7339662189350623,180,164,141,1.0012875644751709,200
cross,6,exact,19,200,2000,180.9898837432073,0.0003564781534233,2.324,0.0005,0.78,0.01,2,0.468,0.731625,0.58465,0.99,False,0.0003286753317424,True,6.217248937900877e-15,0.01,0.01,0.92,0.93,0.92,0.8979279891304348,0.9014945652173914,16,0.7650358170245861,189,175,139,0.919431319411462,200
cross,6,exact,20,200,2000,163.3317277789373,0.0003568885112445,2.4115,0.0045,0.7733333333333333,0.025,5,0.4045,0.7465225,0.56805,0.975,False,0.0073036251613898,True,-4.884981308350689e-15,0.025,0.0,0.905,0.93,0.905,0.9232334981099156,0.9601628380343123,19,0.7071548774969884,183,174,136,1.0122869687805518,200
cross,6,exact,21,200,2000,170.56956845315665,0.0003639074497748,2.386,0.0035,0.77,0.01,2,0.4795,0.7360125,0.5859,0.985,False,0.0035400588388119,True,2.664535259100376e-15,0.02,0.01,0.91,0.915,0.92,0.8157814407814408,0.8977411477411478,18,0.7077655827014387,187,176,148,0.9092210652167548,200
cross,6,exact,22,200,2000,203.99856609090511,0.000390395209895,2.4535,0.002,0.7533333333333333,0.01,2,0.4865,0.7465299999999999,0.6093500000000001,0.99,False,0.0005023965381829,True,1.7763568394002505e-15,0.005,0.005,0.92,0.92,0.925,0.9480298913043478,0.9568614130434784,16,0.7442969969129578,186,181,161,1.0452003376202164,200
cross,6,exact,23,200,2000,173.6585074002985,0.000372380190405,2.323,0.0,0.4,0.02,4,0.4695,0.74223,0.568,0.98,False,0.0046393715651362,False,5.833695475598866e-05,0.01,0.01,0.88,0.88,0.89,0.9301609848484848,0.9327651515151516,24,0.7693198233144339,185,175,143,1.0441818123611433,200
cross,6,exact,24,200,2000,167.28285960916958,0.0003488059820087,2.358,0.0,0.4333333333333333,0.015,3,0.449,0.730035,0.5614,0.985,False,0.0017694791323266,True,-1.4321877017664523e-14,0.025,0.01,0.92,0.915,0.92,0.9230638586956522,0.9242527173913044,16,0.6871622625016718,182,163,139,0.9963060986389982,200
cross,6,exact,25,200,2000,142.68077171813957,0.0004041981159419,2.4455,0.0025,0.7866666666666666,0.0,0,0.504,0.755775,0.56595,1.0,True,1.5543122344752194e-15,True,1.5543122344752194e-15,0.015,0.015,0.915,0.915,0.91,0.9177113468338156,0.9083895853423336,17,0.7633724145466595,186,173,155,1.1053890772212014,200
cross,6,exact,26,200,2000,185.74989867781687,0.0003591699920041,2.3885,0.001,0.38,0.025,5,0.4765,0.7410374999999999,0.5814,0.975,False,0.0019200041888614,False,4.489968250598331e-05,0.02,0.005,0.92,0.925,0.915,0.9301970108695652,0.9317255434782608,16,0.7236697319554687,185,174,147,1.0065679456309755,200
cross,6,exact,27,200,2000,188.928664255594,0.0003476369555219,2.3155,0.0005,0.2133333333333333,0.045,9,0.4625,0.71682,0.54285,0.955,False,0.0101872252466703,False,0.0008735317627821,0.02,0.045,0.925,0.91,0.915,0.9282882882882882,0.9131531531531532,15,0.7639487900015587,179,167,130,0.9156727419506452,200
cross,6,exact,28,200,2000,170.66608511347772,0.0003536488825586,2.432,0.0,0.7366666666666667,0.005,1,0.4965,0.7486425,0.57945,0.995,False,0.0001080853898494,True,-5.3290705182007506e-15,0.015,0.02,0.905,0.91,0.905,0.9094213434137832,0.9040418726373946,19,0.7900429360104377,187,171,146,0.9772969387618128,200
cross,6,exact,29,200,2000,175.44739130961025,0.000354450704148,2.4,0.0,0.7833333333333333,0.04,8,0.3985,0.724995,0.5780000000000001,0.96,False,0.0181006503042331,True,4.440892098500626e-15,0.035,0.005,0.91,0.91,0.905,0.8400488400488401,0.8986568986568987,18,0.5383652783592694,187,168,107,0.9036390160639785,200
cross,6,exact,30,200,2000,168.43666997857804,0.0003499546086957,2.392,0.0,0.7566666666666667,0.02,4,0.4705,0.7454425,0.56595,0.98,False,0.0020581726222275,True,2.664535259100376e-15,0.01,0.01,0.895,0.895,0.895,0.917265230114392,0.9257781324820432,21,0.7162926864981958,184,174,148,0.9722647359079764,200
cross,6,exact,31,200,2000,192.1709971650397,0.0003473008855571,2.3675,0.001,0.8033333333333333,0.01,2,0.482,0.7499525,0.5847,0.985,False,0.0011861169785867,True,7.771561172376096e-15,0.01,0.0,0.93,0.915,0.93,0.9170506912442395,0.9216589861751152,14,0.7628098305362925,189,173,146,1.1124845086882644,200
cross,6,exact,32,200,2000,168.39376620250096,0.0003548407846075,2.398,0.001,0.7766666666666666,0.02,4,0.488,0.7362175000000001,0.5669,0.98,False,0.0023615580753997,True,8.881784197001252e-15,0.035,0.015,0.865,0.865,0.855,0.8336544637122671,0.9323485335046028,27,0.5592037326664937,189,174,105,1.0138214867644686,196
cross,6,exact,33,200,2000,164.97567223500664,0.0003659262418787,2.374,0.001,0.82,0.015,3,0.4355,0.7422749999999999,0.5527000000000001,0.985,False,0.0022200520000963,True,7.549516567451064e-15,0.015,0.0,0.88,0.875,0.88,0.8941761363636364,0.9405776515151516,24,0.6957465012832182,181,165,135,1.0438034612362197,200
cross,6,exact,34,200,2000,189.7398960099025,0.0003570138540727,2.3565,0.0,0.3333333333333333,0.01,2,0.489,0.7203,0.53485,0.99,False,0.0009104586829902,True,5.9952043329758445e-15,0.04,0.04,0.89,0.89,0.9,0.9212206332992848,0.9141981613891726,22,0.7494681145692487,177,163,142,1.163577811446778,200
cross,6,exact,35,200,2000,172.4692659537293,0.0003566556101948,2.3315,0.006,0.7766666666666666,0.0,0,0.5,0.7522200000000001,0.60365,1.0,True,3.996802888650564e-15,True,3.996802888650564e-15,0.0,0.0,0.955,0.955,0.955,0.9115764979639324,0.9109947643979056,9,0.77894452155086,195,181,154,0.8891233558961972,200
cross,6,exact,36,200,2000,185.07979080452264,0.0003619645127439,2.3995,0.0,0.7666666666666667,0.07,14,0.3895,0.7273975,0.54085,0.93,False,0.0265744480115592,True,1.3544720900426911e-14,0.065,0.015,0.92,0.9,0.925,0.7914402173913043,0.9191576086956522,16,0.53994142474041,178,168,119,0.9830051634760406,197
cross,6,exact,37,200,2000,155.2008983701129,0.0003740571114442,2.4445,0.0,0.7333333333333333,0.02,4,0.4695,0.7413299999999999,0.569,0.98,False,0.0015571350295295,True,-7.327471962526033e-15,0.025,0.005,0.925,0.915,0.93,0.9234234234234234,0.9236036036036036,15,0.7715705473057068,184,171,145,0.926080068022986,200
cross,6,exact,38,200,2000,177.83811865245093,0.0003469786066963,2.364,0.001,0.34,0.04,8,0.451,0.72785,0.541,0.96,False,0.0057717094085265,False,0.0003312668589894,0.035,0.045,0.885,0.875,0.89,0.9250798329648736,0.9466961434536968,23,0.703287667282587,178,167,141,0.8772327641102811,200
cross,6,exact,39,200,2000,136.56994182046208,0.0003599103648175,2.3385,0.0005,0.7966666666666666,0.01,2,0.4585,0.7664475000000001,0.6175,0.985,False,0.003664188232602,True,-1.6653345369377348e-14,0.02,0.015,0.89,0.905,0.905,0.9237742594484168,0.9491828396322778,22,0.7089360143540809,192,186,150,0.8787168807707261,200
cross,6,exact,40,200,2000,166.89438678618956,0.0003603971774113,2.335,0.0015,0.79,0.01,2,0.461,0.7442924999999999,0.5598500000000001,0.99,False,0.0026191301867133,True,-8.881784197001252e-15,0.015,0.005,0.91,0.9,0.905,0.8905677655677655,0.9044566544566544,18,0.750052067072056,186,168,146,0.8601275178699472,200
cross,6,exact,41,200,2000,165.26141683531955,0.0003486210609697,2.364,0.0005,0.7866666666666666,0.0,0,0.504,0.7410900000000001,0.5674,1.0,True,1.3322676295501878e-15,True,1.3322676295501878e-15,0.005,0.005,0.89,0.89,0.885,0.9094739530132788,0.9039836567926456,22,0.7537210289034908,183,171,138,0.9154259817771876,200
cross,6,exact,42,200,2000,155.21584246390864,0.0003617295002497,2.3725,0.0,0.7933333333333333,0.055,11,0.4635,0.7307325,0.5494000000000001,0.945,False,0.0261382567780914,True,1.8207657603852567e-14,0.055,0.01,0.875,0.87,0.875,0.8684571428571428,0.9158857142857144,25,0.6287604112513818,180,164,130,1.0232134101770207,198
cross,6,exact,43,200,2000,167.5236967148603,0.0003663622318836,2.351,0.0,0.4633333333333333,0.015,3,0.4515,0.7454225,0.58775,0.985,False,0.0004816360828256,True,5.3290705182007506e-15,0.015,0.0,0.915,0.9,0.915,0.9387656702025072,0.9498553519768564,17,0.7443895160386723,184,176,143,0.991155540479472,200
cross,6,exact,44,200,2000,172.43109740265072,0.0003587435307347,2.3635,0.0,0.4966666666666666,0.04,8,0.458,0.7412825000000001,0.5478000000000001,0.96,False,0.0185411238346082,True,-6.661338147750939e-16,0.04,0.01,0.92,0.92,0.93,0.9237432065217392,0.9317255434782608,16,0.6727711314738637,179,170,145,0.9927437198809824,200
cross,6,exact,45,200,2000,178.93368395222035,0.0003520448895548,2.4235,0.009,0.75,0.005,1,0.4915,0.746935,0.60235,0.995,False,0.0002507359751062,True,-1.021405182655144e-14,0.005,0.01,0.92,0.915,0.91,0.8631114130434783,0.9324048913043478,16,0.6270737114736726,191,180,136,1.104743416337954,200
cross,6,exact,46,200,2000,165.0065971491024,0.0003440307406296,2.3535,0.003,0.7566666666666667,0.02,4,0.4275,0.751665,0.5884,0.98,False,0.0021035670334434,True,1.3322676295501878e-15,0.035,0.035,0.895,0.885,0.895,0.935754189944134,0.934291034849694,21,0.5960356809374251,182,177,156,0.9793247269525728,200
cross,6,exact,47,200,2000,136.25760514594174,0.0003529313013493,2.4535,0.001,0.7366666666666667,0.005,1,0.4865,0.7669225000000001,0.5852,0.995,False,2.865484394365403e-05,True,1.7763568394002505e-15,0.0,0.005,0.93,0.925,0.925,0.9064900153609832,0.923963133640553,14,0.6714330701328058,189,175,152,0.8658806828102411,200
cross,6,exact,48,200,2000,193.1129296330296,0.000354986077461,2.3345,0.0,0.36,0.01,2,0.4895,0.7215375,0.55535,0.99,False,0.0002098301333588,False,0.0001980769949838,0.03,0.02,0.925,0.915,0.915,0.9183783783783784,0.9156756756756756,15,0.7646022370718718,181,172,138,0.9281767634652962,200
cross,6,exact,49,200,2000,176.52787933847003,0.0003474595782106,2.4135,0.0,0.7333333333333333,0.015,3,0.4755,0.750225,0.6061,0.985,False,0.0073860206676754,True,-6.661338147750939e-16,0.025,0.01,0.925,0.92,0.935,0.9421621621621622,0.96,15,0.669140770123936,187,180,151,0.9481397239327956,200
cross,8,exact,0,200,2000,204.65502518922983,0.0003063151089454,1.25,0.0005,0.3633333333333333,0.01,2,0.4815,0.7717350000000001,0.6149,0.99,False,3.317577913786174e-05,False,2.343790606040841e-07,0.005,0.005,0.9,0.89,0.895,0.8927777777777778,0.8947222222222222,20,0.701647777915287,188,184,158,0.9912900300722884,200
cross,8,exact,1,200,2000,168.7247397475702,0.0003034132408791,1.2265,0.011,0.85,0.005,1,0.492,0.80675,0.6703,0.995,False,0.0001546416874556,True,-1.3322676295501878e-15,0.01,0.005,0.93,0.935,0.935,0.9519969278033794,0.947388632872504,14,0.6370302268629692,195,190,172,0.9959528427857872,200
cross,8,exact,2,200,2000,159.47989091457998,0.0003039352108946,1.2375,0.0,0.61,0.015,3,0.46,0.7984299999999999,0.5816,0.985,False,0.0008384118976669,False,0.0001030029828725,0.005,0.02,0.915,0.91,0.905,0.9281581485053038,0.935390549662488,17,0.6490316141897186,190,178,166,1.135202142572793,200
cross,8,exact,3,200,2000,175.59363745064502,0.0003003238920539,1.237,0.0015,0.3833333333333333,0.02,4,0.4315,0.7863849999999999,0.62055,0.98,False,0.0064638551375399,True,-3.885780586188048e-15,0.04,0.03,0.93,0.93,0.92,0.8168202764976958,0.913978494623656,14,0.6227920187696401,188,184,164,1.176797716651204,200
cross,8,exact,4,200,2000,168.3983472761413,0.0003050994662668,1.2235,0.0025,0.79,0.025,5,0.4375,0.7854575,0.6069,0.975,False,0.0113013051393922,True,-8.770761894538737e-15,0.035,0.01,0.92,0.915,0.91,0.9373301630434784,0.9235733695652174,16,0.5857976610872935,188,182,160,1.1474065615660434,172
cross,8,exact,5,200,2000,150.2824306650126,0.0003100596071961,1.257,0.0,0.8666666666666667,0.02,4,0.4695,0.8273949999999999,0.6141500000000001,0.98,False,0.0016337640780663,True,1.2212453270876722e-14,0.04,0.03,0.91,0.92,0.91,0.8340964590964591,0.912087912087912,18,0.6324975045402919,191,183,171,0.8516623768346236,175
cross,8,exact,6,200,2000,162.43707778140697,0.0003111574277859,1.267,0.0025,0.8233333333333334,0.005,1,0.4525,0.7953800000000001,0.62785,0.995,False,6.876015789147871e-05,True,-2.1094237467877974e-15,0.01,0.015,0.9,0.905,0.915,0.9468055555555556,0.9486111111111112,20,0.6563968352433226,190,185,167,1.1649108625964724,200
cross,8,exact,7,200,2000,181.2799694574045,0.0003087981779111,1.2765,0.0005,0.52,0.015,3,0.482,0.78042,0.5841000000000001,0.985,False,0.0010142003922253,True,-6.217248937900877e-15,0.02,0.005,0.935,0.93,0.94,0.9230769230769232,0.9243109831345124,13,0.6160370042867366,188,177,161,1.0936395418842446,200
cross,8,exact,8,200,2000,163.15805399003364,0.000312702055972,1.266,0.001,0.7933333333333333,0.005,1,0.494,0.8155625000000001,0.6488,0.995,False,2.217649164437674e-05,True,3.552713678800501e-15,0.0,0.005,0.94,0.945,0.945,0.9233156028368794,0.9242021276595744,12,0.650871976560208,190,183,173,0.9446677592863616,200
cross,8,exact,9,200,2000,167.7987233246606,0.0003043694087959,1.22,0.001,0.3766666666666666,0.04,8,0.458,0.8117625,0.634,0.96,False,0.0132952658182459,False,6.732259572039823e-06,0.05,0.02,0.915,0.905,0.905,0.9146576663452266,0.9234972677595628,17,0.6217409898090483,190,181,173,1.0227625776886209,200
cross,8,exact,10,200,2000,152.63953640467787,0.0003102133108448,1.26,0.002,0.5366666666666666,0.005,1,0.493,0.807175,0.58795,0.995,False,0.001126695466969,True,3.774758283725532e-15,0.01,0.005,0.9,0.905,0.895,0.9043055555555556,0.925,20,0.6528799971730106,193,178,161,0.9235811501251184,200
cross,8,exact,11,200,2000,174.26822961055825,0.0003093803283357,1.25,0.0005,0.75,0.02,4,0.414,0.7958675000000001,0.62295,0.98,False,0.0019231038825369,True,5.3290705182007506e-15,0.02,0.0,0.905,0.905,0.905,0.9156731608025588,0.935446350683338,19,0.6230965139956705,189,184,166,0.9007872271614662,200
cross,8,exact,12,200,2000,184.43736195865824,0.0003147472863569,1.2355,0.003,0.8133333333333334,0.01,2,0.473,0.807115,0.6545500000000001,0.985,False,0.0017202453297442,True,-6.217248937900877e-15,0.01,0.0,0.91,0.915,0.91,0.9478021978021978,0.9554334554334556,18,0.6209057209268011,193,187,173,1.017790814010045,200
cross,8,exact,13,200,2000,142.66636642488038,0.0003103382403802,1.214,0.001,0.8466666666666667,0.02,4,0.476,0.8067300000000001,0.60705,0.98,False,0.0048597090931759,True,1.5543122344752194e-15,0.025,0.005,0.905,0.905,0.9,0.9132015120674616,0.92177958708927,19,0.6341970051309558,190,180,169,0.92315260610693,200
cross,8,exact,14,200,2000,152.95088662885755,0.0003079061924036,1.231,0.0,0.7666666666666667,0.035,7,0.4305,0.81113,0.6155,0.965,False,0.0065568705545799,True,-1.63202784619898e-14,0.035,0.03,0.95,0.945,0.95,0.9502631578947368,0.9678947368421053,10,0.6117803787083267,189,183,169,1.0233086685948607,200
cross,8,exact,15,200,2000,165.76698330863564,0.0003144801069464,1.2815,0.0025,0.36,0.04,8,0.474,0.8026050000000001,0.6030000000000001,0.96,False,0.0060562208809937,False,0.0002093126066957,0.03,0.01,0.895,0.885,0.9,0.9287044426709232,0.942537909018356,21,0.638193749027213,185,180,160,1.0568267280942762,200
cross,8,exact,16,200,2000,166.18882019522243,0.0003127119030484,1.2695,0.0,0.53,0.025,5,0.449,0.7976099999999999,0.60475,0.975,False,0.0070512951319039,True,6.217248937900877e-15,0.02,0.005,0.93,0.935,0.935,0.8840245775729647,0.9197388632872504,14,0.6547786001889209,187,180,162,1.0559648437295506,193
cross,8,exact,17,200,2000,141.8548383003847,0.0003083021394303,1.237,0.006,0.8633333333333333,0.005,1,0.497,0.8370925,0.7069,0.995,False,0.0003222846087949,True,4.884981308350689e-15,0.005,0.0,0.93,0.935,0.93,0.9189708141321044,0.9189708141321044,14,0.6286032346236748,194,189,183,0.9875888753010976,200
cross,8,exact,18,200,2000,175.41168235454268,0.0003057928585709,1.2575,0.001,0.3833333333333333,0.015,3,0.486,0.7964699999999999,0.6019500000000001,0.985,False,0.0050303408818876,True,4.440892098500626e-15,0.055,0.05,0.91,0.905,0.9,0.8952991452991453,0.9035409035409036,18,0.6837020496948955,192,180,163,0.8873409031925473,200
cross,8,exact,19,200,2000,180.9898837432073,0.0003084255357321,1.243,0.002,0.78,0.02,4,0.4185,0.7812275,0.6324,0.98,False,0.0123419852219932,True,6.217248937900877e-15,0.02,0.01,0.92,0.92,0.92,0.8018002717391305,0.9014945652173914,16,0.533502586799857,189,185,161,0.9118898693668436,200
cross,8,exact,20,200,2000,163.3317277789373,0.0003129888370814,1.237,0.005,0.8233333333333334,0.03,6,0.4065,0.8069675,0.6357499999999999,0.97,False,0.0075176072436751,True,-4.884981308350689e-15,0.03,0.0,0.905,0.925,0.905,0.925705146845013,0.9601628380343123,19,0.6367794561678546,190,182,163,1.1192813424186383,187
cross,8,exact,21,200,2000,170.56956845315665,0.0003086556346828,1.234,0.0035,0.7933333333333333,0.0,0,0.5225,0.8007875000000001,0.6298,1.0,True,2.664535259100376e-15,True,2.664535259100376e-15,0.01,0.01,0.91,0.91,0.92,0.846001221001221,0.8977411477411478,18,0.6435314180656708,194,185,169,1.042820323952323,200
cross,8,exact,22,200,2000,203.99856609090511,0.0003615729670166,1.2445,0.0035,0.7866666666666666,0.01,2,0.472,0.8061425,0.66515,0.99,False,0.0005023965381829,True,1.7763568394002505e-15,0.005,0.005,0.92,0.92,0.925,0.9436141304347826,0.9568614130434784,16,0.6146908181198877,192,185,176,0.9165240859550944,200
