geom,m,solver,rep,B,gamma,n_margin,p_miss_emp,union_binom,union_hoeff,p_miss_all_emp
cross,16,local,35,100,0.1,196,0.06000000000000005,0.0670419182415425,0.5144231690259929,0.32999999999999996
cross,16,local,35,100,0.2,172,0.0,7.946207066694324e-05,0.0023340308496090437,0.32999999999999996
cross,16,local,35,200,0.05,199,0.020000000000000018,0.04408268928313546,0.2900628358543538,0.12
cross,16,local,35,200,0.1,196,0.0050000000000000044,0.0027352429204529254,0.02851854862566445,0.12
cross,16,local,35,200,0.2,172,0.0,4.05609859545435e-09,3.2599736809752723e-07,0.12
cross,16,local,35,400,0.05,199,0.0,0.0035611069316878762,0.029856252560953582,0.03500000000000003
cross,16,local,35,400,0.1,196,0.0,9.04651480560967e-06,0.00014155055000394506,0.03500000000000003
cross,16,local,35,400,0.2,172,0.0,2.5466684753728962e-17,1.308258619667914e-14,0.03500000000000003
cross,16,local,35,1000,0.05,199,0.0,4.518502361087069e-06,5.9378666844894455e-05,0.0
cross,16,local,35,1000,0.1,196,0.0,1.115570465787097e-12,3.814314864628114e-11,0.0
cross,16,local,35,1000,0.2,172,0.0,3.0575281226286887e-41,2.2690997490342253e-36,0.0
cross,16,local,36,5,0.05,195,0.97,1.0,1.0,0.995
cross,16,local,36,5,0.1,184,0.89,1.0,1.0,0.995
cross,16,local,36,5,0.2,167,0.55,1.0,1.0,0.995
cross,16,local,36,10,0.05,195,0.97,1.0,1.0,0.995
cross,16,local,36,10,0.1,184,0.84,1.0,1.0,0.995
cross,16,local,36,10,0.2,167,0.4,1.0,1.0,0.995
cross,16,local,36,25,0.05,195,0.9,1.0,1.0,0.99
cross,16,local,36,25,0.1,184,0.56,1.0,1.0,0.99
cross,16,local,36,25,0.2,167,0.040000000000000036,0.16011078407331833,1.0,0.99
cross,16,local,36,50,0.05,195,0.7,1.0,1.0,0.99
cross,16,local,36,50,0.1,184,0.265,0.4064732546321534,1.0,0.99
cross,16,local,36,50,0.2,167,0.015000000000000013,0.004290923739572985,0.09097899150262434,0.99
cross,16,local,36,100,0.05,195,0.5549999999999999,0.8789972124456736,1.0,0.96
cross,16,local,36,100,0.1,184,0.050000000000000044,0.07055738592787494,0.5073512223645401,0.96
cross,16,local,36,100,0.2,167,0.0,1.154493383425516e-05,0.0003980902815722804,0.96
cross,16,local,36,200,0.05,195,0.125,0.2573336075192478,1.0,0.935
cross,16,local,36,200,0.1,184,0.0,0.003950673942469774,0.038015022723657296,0.935
cross,16,local,36,200,0.2,167,0.0,2.832445452026343e-10,3.074798262888565e-08,0.935
cross,16,local,36,400,0.05,195,0.025000000000000022,0.03894564511290019,0.275322609778994,0.995
cross,16,local,36,400,0.1,184,0.0,2.402717437751842e-05,0.00033558218591807105,0.995
cross,16,local,36,400,0.2,167,0.0,3.7605271322526334e-19,3.4849619257377944e-16,0.995
cross,16,local,36,1000,0.05,195,0.0,0.0004598520219262466,0.0045605061812435555,1.0
cross,16,local,36,1000,0.1,184,0.0,1.7134420407886475e-11,4.850318999655049e-10,1.0
cross,16,local,36,1000,0.2,167,0.0,2.858445255014854e-45,9.886363356437972e-40,1.0
cross,16,local,37,5,0.05,193,0.94,1.0,1.0,0.99
cross,16,local,37,5,0.1,190,0.895,1.0,1.0,0.99
cross,16,local,37,5,0.2,168,0.5349999999999999,1.0,1.0,0.99
cross,16,local,37,10,0.05,193,0.945,1.0,1.0,1.0
cross,16,local,37,10,0.1,190,0.89,1.0,1.0,1.0
cross,16,local,37,10,0.2,168,0.41500000000000004,1.0,1.0,1.0
cross,16,local,37,25,0.05,193,0.785,1.0,1.0,1.0
cross,16,local,37,25,0.1,190,0.5900000000000001,1.0,1.0,1.0
cross,16,local,37,25,0.2,168,0.040000000000000036,0.3569594414752957,1.0,1.0
cross,16,local,37,50,0.05,193,0.46499999999999997,0.9681380877632866,1.0,0.99
cross,16,local,37,50,0.1,190,0.275,0.5242280550083176,1.0,0.99
cross,16,local,37,50,0.2,168,0.0050000000000000044,0.01163358460005752,0.2287960173914133,0.99
cross,16,local,37,100,0.05,193,0.19499999999999995,0.3055752130844002,1.0,0.965
cross,16,local,37,100,0.1,190,0.06000000000000005,0.08946451715035544,0.6373905935329593,0.965
cross,16,local,37,100,0.2,168,0.0,1.694129868891518e-05,0.000827005877035352,0.965
cross,16,local,37,200,0.05,193,0.06499999999999995,0.07067393326907084,0.433164065063012,0.98
cross,16,local,37,200,0.1,190,0.0050000000000000044,0.0058126012893450945,0.05317878124621623,0.98
cross,16,local,37,200,0.2,168,0.0,1.0965963306925466e-10,2.0125786426592906e-08,0.98
cross,16,local,37,400,0.05,193,0.0050000000000000044,0.008218119776104295,0.06293920326177452,0.955
cross,16,local,37,400,0.1,190,0.0,5.415971165880669e-05,0.0006970289287995214,0.955
cross,16,local,37,400,0.2,168,0.0,2.489020822039298e-20,4.346687194869389e-17,0.955
cross,16,local,37,1000,0.05,193,0.0,3.093256582408365e-05,0.0003609163349112541,0.925
cross,16,local,37,1000,0.1,190,0.0,1.3947148620853283e-10,3.452264359249797e-09,0.925
cross,16,local,37,1000,0.2,168,0.0,2.8181631039284384e-48,3.58204949390573e-42,0.925
cross,16,local,38,5,0.05,184,0.955,1.0,1.0,1.0
cross,16,local,38,5,0.1,181,0.91,1.0,1.0,1.0
cross,16,local,38,5,0.2,169,0.53,1.0,1.0,1.0
cross,16,local,38,10,0.05,184,0.945,1.0,1.0,1.0
cross,16,local,38,10,0.1,181,0.87,1.0,1.0,1.0
cross,16,local,38,10,0.2,169,0.42500000000000004,1.0,1.0,1.0
cross,16,local,38,25,0.05,184,0.775,1.0,1.0,1.0
cross,16,local,38,25,0.1,181,0.515,0.9926812472157125,1.0,1.0
cross,16,local,38,25,0.2,169,0.06000000000000005,0.13363185898344904,1.0,1.0
cross,16,local,38,50,0.05,184,0.5700000000000001,0.875313701143013,1.0,1.0
cross,16,local,38,50,0.1,181,0.22999999999999998,0.3023239738730682,1.0,1.0
cross,16,local,38,50,0.2,169,0.0,0.006027462886629228,0.0940978934954044,1.0
cross,16,local,38,100,0.05,184,0.29500000000000004,0.3770241740419544,1.0,1.0
cross,16,local,38,100,0.1,181,0.04500000000000004,0.05291629838379027,0.3757786600750119,1.0
cross,16,local,38,100,0.2,169,0.0,3.1572232435930355e-05,0.0008345954140372457,1.0
cross,16,local,38,200,0.05,184,0.05500000000000005,0.12490045763388613,0.6856850636541589,0.985
cross,16,local,38,200,0.1,181,0.0,0.0033467839152553362,0.031047803061251832,0.985
cross,16,local,38,200,0.2,169,0.0,2.0395494396361634e-09,1.5236117441878666e-07,0.985
cross,16,local,38,400,0.05,184,0.025000000000000022,0.021514469982192887,0.15013028444433496,0.97
cross,16,local,38,400,0.1,181,0.0,2.68052217732291e-05,0.0003557148945031087,0.97
cross,16,local,38,400,0.2,169,0.0,1.6760922396993243e-17,7.923987897065938e-15,0.97
cross,16,local,38,1000,0.05,184,0.0,0.00022915676798658782,0.00232990742119142,1.0
cross,16,local,38,1000,0.1,181,0.0,4.5763310693934834e-11,1.1746812017994376e-09,1.0
cross,16,local,38,1000,0.2,169,0.0,2.712625039929587e-41,1.930110267593854e-36,1.0
cross,16,local,39,5,0.05,196,0.905,1.0,1.0,0.995
cross,16,local,39,5,0.1,193,0.825,1.0,1.0,0.995
cross,16,local,39,5,0.2,179,0.575,1.0,1.0,0.995
cross,16,local,39,10,0.05,196,0.875,1.0,1.0,0.98
cross,16,local,39,10,0.1,193,0.725,1.0,1.0,0.98
cross,16,local,39,10,0.2,179,0.42500000000000004,1.0,1.0,0.98
cross,16,local,39,25,0.05,196,0.72,1.0,1.0,0.98
cross,16,local,39,25,0.1,193,0.37,0.8488252268406532,1.0,0.98
cross,16,local,39,25,0.2,179,0.025000000000000022,0.14617969570320793,1.0,0.98
cross,16,local,39,50,0.05,196,0.46499999999999997,0.7736336246248736,1.0,0.935
cross,16,local,39,50,0.1,193,0.10499999999999998,0.20749852414347716,1.0,0.935
cross,16,local,39,50,0.2,179,0.0,0.004014431205322223,0.08482444813696119,0.935
cross,16,local,39,100,0.05,196,0.31000000000000005,0.36464674987053847,1.0,0.92
cross,16,local,39,100,0.1,193,0.030000000000000027,0.03179069421870863,0.2318444719293222,0.92
cross,16,local,39,100,0.2,179,0.0,8.704947253383915e-06,0.00033349846118028737,0.92
cross,16,local,39,200,0.05,196,0.12,0.14520277521465347,0.7285710278354487,0.855
cross,16,local,39,200,0.1,193,0.0,0.0018677908681410656,0.017720514762168203,0.855
cross,16,local,39,200,0.2,179,0.0,1.7330887872198948e-10,1.9981942922997418e-08,0.855
cross,16,local,39,400,0.05,196,0.010000000000000009,0.0355569804791611,0.22284706003923838,0.89
cross,16,local,39,400,0.1,193,0.0,1.1161953509545645e-05,0.00015851831208487418,0.89
cross,16,local,39,400,0.2,179,0.0,1.9918099482043694e-19,1.9327768422472198e-16,0.89
cross,16,local,39,1000,0.05,196,0.0,0.0008723260976948435,0.008072233452960462,0.96
cross,16,local,39,1000,0.1,193,0.0,5.16956340175111e-12,1.5340272209236448e-10,0.96
cross,16,local,39,1000,0.2,179,0.0,9.673542483965251e-46,3.931535593124357e-40,0.96
cross,16,local,40,5,0.05,197,0.995,1.0,1.0,0.995
cross,16,local,40,5,0.1,192,0.965,1.0,1.0,0.995
cross,16,local,40,5,0.2,164,0.5900000000000001,1.0,1.0,0.995
cross,16,local,40,10,0.05,197,0.975,1.0,1.0,0.995
cross,16,local,40,10,0.1,192,0.915,1.0,1.0,0.995
cross,16,local,40,10,0.2,164,0.525,1.0,1.0,0.995
cross,16,local,40,25,0.05,197,0.8049999999999999,1.0,1.0,0.945
cross,16,local,40,25,0.1,192,0.685,1.0,1.0,0.945
cross,16,local,40,25,0.2,164,0.05500000000000005,0.17201585143991766,1.0,0.945
cross,16,local,40,50,0.05,197,0.565,1.0,1.0,0.87
cross,16,local,40,50,0.1,192,0.31999999999999995,0.7773981503395981,1.0,0.87
cross,16,local,40,50,0.2,164,0.0050000000000000044,0.007214120717649845,0.1178040368821173,0.87
cross,16,local,40,100,0.05,197,0.31499999999999995,0.41389179770754086,1.0,0.775
cross,16,local,40,100,0.1,192,0.08999999999999997,0.1329749152378245,0.9626353520673888,0.775
cross,16,local,40,100,0.2,164,0.0,3.2521024151269874e-05,0.0009182038187218827,0.775
cross,16,local,40,200,0.05,197,0.07499999999999996,0.07936244926623438,0.5128608842745433,0.5900000000000001
cross,16,local,40,200,0.1,192,0.010000000000000009,0.007607600130696121,0.07200311186835606,0.5900000000000001
cross,16,local,40,200,0.2,164,0.0,1.5305188594012495e-09,1.2955044715802736e-07,0.5900000000000001
cross,16,local,40,400,0.05,197,0.0,0.008093408359973115,0.06208992151089521,0.46499999999999997
cross,16,local,40,400,0.1,192,0.0,5.7446391202102984e-05,0.0007657359025856889,0.46499999999999997
cross,16,local,40,400,0.2,164,0.0,6.477246363284474e-18,3.903912231087073e-15,0.46499999999999997
cross,16,local,40,1000,0.05,197,0.0,4.2074277170811954e-05,0.00046651729183222555,0.395
cross,16,local,40,1000,0.1,192,0.0,9.295088652161275e-11,2.4026948878133536e-09,0.395
cross,16,local,40,1000,0.2,164,0.0,1.5020713450242147e-42,1.841430266060512e-37,0.395
cross,16,local,41,5,0.05,191,0.975,1.0,1.0,1.0
cross,16,local,41,5,0.1,184,0.88,1.0,1.0,1.0
cross,16,local,41,5,0.2,165,0.605,1.0,1.0,1.0
cross,16,local,41,10,0.05,191,0.975,1.0,1.0,1.0
cross,16,local,41,10,0.1,184,0.875,1.0,1.0,1.0
cross,16,local,41,10,0.2,165,0.565,1.0,1.0,1.0
cross,16,local,41,25,0.05,191,0.875,1.0,1.0,1.0
cross,16,local,41,25,0.1,184,0.575,1.0,1.0,1.0
cross,16,local,41,25,0.2,165,0.07499999999999996,0.1953300923319729,1.0,1.0
cross,16,local,41,50,0.05,191,0.7150000000000001,1.0,1.0,0.995
cross,16,local,41,50,0.1,184,0.28,0.38463643099795697,1.0,0.995
cross,16,local,41,50,0.2,165,0.0050000000000000044,0.008058789718628926,0.13344537345196578,0.995
cross,16,local,41,100,0.05,191,0.345,0.5762765457878158,1.0,0.9299999999999999
cross,16,local,41,100,0.1,184,0.030000000000000027,0.0603121521572193,0.4459294240729057,0.9299999999999999
cross,16,local,41,100,0.2,165,0.0,3.446239329055596e-05,0.0009848262306998647,0.9299999999999999
cross,16,local,41,200,0.05,191,0.10499999999999998,0.15810775443405434,0.9306079858887328,0.88
cross,16,local,41,200,0.1,184,0.0,0.0030822465801166464,0.03021673134258072,0.88
cross,16,local,41,200,0.2,165,0.0,2.0222434221460446e-09,1.5211618122001128e-07,0.88
cross,16,local,41,400,0.05,191,0.0050000000000000044,0.022141401640725325,0.15816036698198666,0.755
cross,16,local,41,400,0.1,184,0.0,1.7345279874241652e-05,0.000243685172786386,0.755
cross,16,local,41,400,0.2,165,0.0,1.9745237229232062e-17,8.65616772203774e-15,0.755
cross,16,local,41,1000,0.05,191,0.0,0.00028362083301833123,0.002757926030911695,0.755
cross,16,local,41,1000,0.1,184,0.0,1.5002106940838706e-11,4.1136122091655445e-10,0.755
cross,16,local,41,1000,0.2,165,0.0,6.416783060004408e-41,3.753372724619109e-36,0.755
cross,16,local,42,5,0.05,191,0.97,1.0,1.0,1.0
cross,16,local,42,5,0.1,184,0.94,1.0,1.0,1.0
cross,16,local,42,5,0.2,166,0.5549999999999999,1.0,1.0,1.0
cross,16,local,42,10,0.05,191,0.935,1.0,1.0,0.99
cross,16,local,42,10,0.1,184,0.8200000000000001,1.0,1.0,0.99
cross,16,local,42,10,0.2,166,0.44999999999999996,1.0,1.0,0.99
cross,16,local,42,25,0.05,191,0.835,1.0,1.0,0.995
cross,16,local,42,25,0.1,184,0.56,1.0,1.0,0.995
cross,16,local,42,25,0.2,166,0.015000000000000013,0.16854330752791868,1.0,0.995
cross,16,local,42,50,0.05,191,0.685,1.0,1.0,0.995
cross,16,local,42,50,0.1,184,0.31000000000000005,0.44480900212811025,1.0,0.995
cross,16,local,42,50,0.2,166,0.010000000000000009,0.007398771867811954,0.11784059482243192,0.995
cross,16,local,42,100,0.05,191,0.31999999999999995,0.48473587073983776,1.0,0.985
cross,16,local,42,100,0.1,184,0.05500000000000005,0.07698582535376879,0.5524610795557917,0.985
cross,16,local,42,100,0.2,166,0.0,3.330242104597496e-05,0.000948835924124908,0.985
cross,16,local,42,200,0.05,191,0.08499999999999996,0.11195418879417672,0.6989670108233251,0.99
cross,16,local,42,200,0.1,184,0.0050000000000000044,0.004417931290716418,0.04221416798857977,0.99
cross,16,local,42,200,0.2,166,0.0,1.4273396485076932e-09,1.2569320099637176e-07,0.99
cross,16,local,42,400,0.05,191,0.015000000000000013,0.011735172241529389,0.09171861669095666,1.0
cross,16,local,42,400,0.1,184,0.0,2.8643587572487677e-05,0.0003937079268170265,1.0
cross,16,local,42,400,0.2,166,0.0,5.114261504772599e-18,3.2573164403182203e-15,1.0
cross,16,local,42,1000,0.05,191,0.0,4.3830734010025204e-05,0.0005025235785242908,1.0
cross,16,local,42,1000,0.1,184,0.0,3.681596001074221e-11,9.60400211382521e-10,1.0
cross,16,local,42,1000,0.2,166,0.0,7.517274038224697e-43,1.0686716242575971e-37,1.0
cross,16,local,43,5,0.05,193,0.95,1.0,1.0,1.0
cross,16,local,43,5,0.1,190,0.88,1.0,1.0,1.0
cross,16,local,43,5,0.2,177,0.61,1.0,1.0,1.0
cross,16,local,43,10,0.05,193,0.9,1.0,1.0,1.0
cross,16,local,43,10,0.1,190,0.825,1.0,1.0,1.0
cross,16,local,43,10,0.2,177,0.45499999999999996,1.0,1.0,1.0
cross,16,local,43,25,0.05,193,0.72,1.0,1.0,1.0
cross,16,local,43,25,0.1,190,0.56,1.0,1.0,1.0
cross,16,local,43,25,0.2,177,0.07999999999999996,0.1898842131335421,1.0,1.0
cross,16,local,43,50,0.05,193,0.39,0.6365737516618759,1.0,0.99
cross,16,local,43,50,0.1,190,0.20999999999999996,0.3241575072025635,1.0,0.99
cross,16,local,43,50,0.2,177,0.0,0.006892357546803428,0.12350587964139612,0.99
cross,16,local,43,100,0.05,193,0.135,0.16514536676574787,1.0,0.99
cross,16,local,43,100,0.1,190,0.030000000000000027,0.051948807383887935,0.38124188490998023,0.99
cross,16,local,43,100,0.2,177,0.0,2.196370813845464e-05,0.0007141915770231255,0.99
cross,16,local,43,200,0.05,193,0.020000000000000018,0.02165519646707293,0.16328229891450946,0.99
cross,16,local,43,200,0.1,190,0.0,0.0029591084706503826,0.027765485634032545,0.99
cross,16,local,43,200,0.2,177,0.0,8.495844336717768e-10,7.386623398764994e-08,0.99
cross,16,local,43,400,0.05,193,0.0,0.0007628990609490269,0.007588240661295113,1.0
cross,16,local,43,400,0.1,190,0.0,2.6184011485916878e-05,0.0003368492156691327,1.0
cross,16,local,43,400,0.2,177,0.0,4.368688825940111e-18,2.4007466112714967e-15,1.0
cross,16,local,43,1000,0.05,193,0.0,1.296285967837372e-07,2.0680470766371988e-06,1.0
cross,16,local,43,1000,0.1,190,0.0,6.807053379853311e-11,1.6880379037423496e-09,1.0
cross,16,local,43,1000,0.2,177,0.0,2.025794396407839e-42,2.094990764366718e-37,1.0
cross,16,local,44,5,0.05,188,0.97,1.0,1.0,1.0
cross,16,local,44,5,0.1,181,0.85,1.0,1.0,1.0
cross,16,local,44,5,0.2,158,0.5349999999999999,1.0,1.0,1.0
cross,16,local,44,10,0.05,188,0.925,1.0,1.0,1.0
cross,16,local,44,10,0.1,181,0.77,1.0,1.0,1.0
cross,16,local,44,10,0.2,158,0.41000000000000003,1.0,1.0,1.0
cross,16,local,44,25,0.05,188,0.815,1.0,1.0,0.995
cross,16,local,44,25,0.1,181,0.44999999999999996,1.0,1.0,0.995
cross,16,local,44,25,0.2,158,0.04500000000000004,0.6030107797199118,1.0,0.995
cross,16,local,44,50,0.05,188,0.65,1.0,1.0,0.995
cross,16,local,44,50,0.1,181,0.22499999999999998,0.35038362203889406,1.0,0.995
cross,16,local,44,50,0.2,158,0.0050000000000000044,0.03341039190310594,0.48634044584730207,0.995
cross,16,local,44,100,0.05,188,0.31999999999999995,0.5720037562141156,1.0,0.99
cross,16,local,44,100,0.1,181,0.015000000000000013,0.044076383677155974,0.343967616493682,0.99
cross,16,local,44,100,0.2,158,0.0,0.00013571498104717971,0.004084378963697256,0.99
cross,16,local,44,200,0.05,188,0.09999999999999998,0.17011440351294366,0.9739621334089866,0.995
cross,16,local,44,200,0.1,181,0.0,0.0017849800359093177,0.018556725510912184,0.995
cross,16,local,44,200,0.2,158,0.0,6.104056009760732e-09,5.007080817922777e-07,0.995
cross,16,local,44,400,0.05,188,0.0,0.025520773637128562,0.18281017306585812,1.0
cross,16,local,44,400,0.1,181,0.0,6.363129509863155e-06,9.763942785316807e-05,1.0
cross,16,local,44,400,0.2,158,0.0,5.573770893235608e-17,2.3945928631743428e-14,1.0
cross,16,local,44,1000,0.05,188,0.0,0.00022898641359324505,0.002381600246483258,1.0
cross,16,local,44,1000,0.1,181,0.0,1.2303343185604078e-12,3.9771777177476674e-11,1.0
cross,16,local,44,1000,0.2,158,0.0,3.3452680537683035e-40,1.6089924965950748e-35,1.0
cross,16,local,45,5,0.05,198,0.94,1.0,1.0,0.975
cross,16,local,45,5,0.1,190,0.83,1.0,1.0,0.975
cross,16,local,45,5,0.2,166,0.565,1.0,1.0,0.975
cross,16,local,45,10,0.05,198,0.955,1.0,1.0,0.99
cross,16,local,45,10,0.1,190,0.81,1.0,1.0,0.99
cross,16,local,45,10,0.2,166,0.5,1.0,1.0,0.99
cross,16,local,45,25,0.05,198,0.835,1.0,1.0,0.96
cross,16,local,45,25,0.1,190,0.44999999999999996,1.0,1.0,0.96
cross,16,local,45,25,0.2,166,0.06499999999999995,0.5448070169487331,1.0,0.96
cross,16,local,45,50,0.05,198,0.65,1.0,1.0,0.87
cross,16,local,45,50,0.1,190,0.245,0.44497126632088435,1.0,0.87
cross,16,local,45,50,0.2,166,0.0050000000000000044,0.028693157208911177,0.42745593566626466,0.87
cross,16,local,45,100,0.05,198,0.31999999999999995,0.6703966073247836,1.0,0.7
cross,16,local,45,100,0.1,190,0.030000000000000027,0.08032834244210182,0.5559329067108598,0.7
cross,16,local,45,100,0.2,166,0.0,0.00011870222035543907,0.003510322142661832,0.7
cross,16,local,45,200,0.05,198,0.10499999999999998,0.17626025985754284,1.0,0.5449999999999999
cross,16,local,45,200,0.1,190,0.0,0.005361595667918756,0.04969249489437795,0.5449999999999999
cross,16,local,45,200,0.2,166,0.0,5.810301173951225e-09,4.64961123440424e-07,0.5449999999999999
cross,16,local,45,400,0.05,198,0.0,0.01935690841959943,0.1519902960344956,0.51
cross,16,local,45,400,0.1,190,0.0,4.08088707809853e-05,0.0005469313798416927,0.51
cross,16,local,45,400,0.2,166,0.0,5.441002701280707e-17,2.3232094942814186e-14,0.51
cross,16,local,45,1000,0.05,198,0.0,5.449798832528472e-05,0.0006567265788299044,0.19499999999999995
cross,16,local,45,1000,0.1,190,0.0,7.304759344510519e-11,1.841470996937215e-09,0.19499999999999995
cross,16,local,45,1000,0.2,166,0.0,4.446336986991491e-40,1.9143460874421108e-35,0.19499999999999995
cross,16,local,46,5,0.05,191,0.925,1.0,1.0,0.99
cross,16,local,46,5,0.1,185,0.755,1.0,1.0,0.99
cross,16,local,46,5,0.2,175,0.5700000000000001,1.0,1.0,0.99
cross,16,local,46,10,0.05,191,0.9299999999999999,1.0,1.0,0.995
cross,16,local,46,10,0.1,185,0.7150000000000001,1.0,1.0,0.995
cross,16,local,46,10,0.2,175,0.45499999999999996,1.0,1.0,0.995
cross,16,local,46,25,0.05,191,0.735,1.0,1.0,0.975
cross,16,local,46,25,0.1,185,0.32499999999999996,0.770964722280191,1.0,0.975
cross,16,local,46,25,0.2,175,0.05500000000000005,0.27954400177224037,1.0,0.975
cross,16,local,46,50,0.05,191,0.615,1.0,1.0,0.99
cross,16,local,46,50,0.1,185,0.06999999999999995,0.13059178084562212,1.0,0.99
cross,16,local,46,50,0.2,175,0.0050000000000000044,0.009520428254654403,0.1780790581824392,0.99
cross,16,local,46,100,0.05,191,0.475,0.6708148027930698,1.0,0.98
cross,16,local,46,100,0.1,185,0.020000000000000018,0.010322114139184312,0.09675167737320901,0.98
cross,16,local,46,100,0.2,175,0.0,3.345776724472936e-05,0.0009929590964701824,0.98
cross,16,local,46,200,0.05,191,0.18999999999999995,0.27205060137338144,1.0,0.965
cross,16,local,46,200,0.1,185,0.0,0.00014758931455833855,0.002003444970078107,0.965
cross,16,local,46,200,0.2,175,0.0,2.432550483405451e-09,1.6754982576709034e-07,0.965
cross,16,local,46,400,0.05,191,0.025000000000000022,0.06338025733938907,0.400835977806677,0.98
cross,16,local,46,400,0.1,185,0.0,6.39305541908874e-08,1.4880684627425884e-06,0.98
cross,16,local,46,400,0.2,175,0.0,3.335885456629829e-17,1.3090795462914547e-14,0.98
cross,16,local,46,1000,0.05,191,0.0,0.001630348641669552,0.01482408161082686,0.99
cross,16,local,46,1000,0.1,185,0.0,1.4589818409235014e-17,1.103380155930558e-15,0.99
cross,16,local,46,1000,0.2,175,0.0,2.6988078016595707e-40,1.2301203915152767e-35,0.99
cross,16,local,47,5,0.05,198,0.955,1.0,1.0,0.99
cross,16,local,47,5,0.1,191,0.8200000000000001,1.0,1.0,0.99
cross,16,local,47,5,0.2,174,0.485,1.0,1.0,0.99
cross,16,local,47,10,0.05,198,0.965,1.0,1.0,0.985
cross,16,local,47,10,0.1,191,0.815,1.0,1.0,0.985
cross,16,local,47,10,0.2,174,0.365,1.0,1.0,0.985
cross,16,local,47,25,0.05,198,0.8200000000000001,1.0,1.0,0.945
cross,16,local,47,25,0.1,191,0.365,0.9044583124704277,1.0,0.945
cross,16,local,47,25,0.2,174,0.03500000000000003,0.06542802676270489,1.0,0.945
cross,16,local,47,50,0.05,198,0.615,1.0,1.0,0.9299999999999999
cross,16,local,47,50,0.1,191,0.16000000000000003,0.24697152462252958,1.0,0.9299999999999999
cross,16,local,47,50,0.2,174,0.0050000000000000044,0.002095553170040627,0.03878063868730756,0.9299999999999999
cross,16,local,47,100,0.05,198,0.345,0.5639253369565587,1.0,0.915
cross,16,local,47,100,0.1,191,0.015000000000000013,0.04036025184139551,0.2870021285982144,0.915
cross,16,local,47,100,0.2,174,0.0,1.0394354784625956e-05,0.000275095408400905,0.915
cross,16,local,47,200,0.05,198,0.12,0.16895356676336507,0.9691771423685371,0.935
cross,16,local,47,200,0.1,191,0.0050000000000000044,0.0027765086788321997,0.02511010381018205,0.935
cross,16,local,47,200,0.2,174,0.0,6.884384987172724e-10,5.1262300160949524e-08,0.935
cross,16,local,47,400,0.05,198,0.0,0.025193356705647416,0.18054987354603227,0.985
cross,16,local,47,400,0.1,191,0.0,2.5783534355183586e-05,0.00033467048026052207,0.985
cross,16,local,47,400,0.2,174,0.0,4.9646859917620605e-18,2.5074756976666436e-15,0.985
cross,16,local,47,1000,0.05,198,0.0,0.0002287205401270654,0.002364344100074077,1.0
cross,16,local,47,1000,0.1,191,0.0,5.5353992300299435e-11,1.3947765416402714e-09,1.0
cross,16,local,47,1000,0.2,174,0.0,3.322466589067381e-42,3.1444797222428654e-37,1.0
cross,16,local,48,5,0.05,190,0.945,1.0,1.0,1.0
cross,16,local,48,5,0.1,185,0.88,1.0,1.0,1.0
cross,16,local,48,5,0.2,171,0.6699999999999999,1.0,1.0,1.0
cross,16,local,48,10,0.05,190,0.9,1.0,1.0,1.0
cross,16,local,48,10,0.1,185,0.81,1.0,1.0,1.0
cross,16,local,48,10,0.2,171,0.44999999999999996,1.0,1.0,1.0
cross,16,local,48,25,0.05,190,0.795,1.0,1.0,0.995
cross,16,local,48,25,0.1,185,0.5549999999999999,1.0,1.0,0.995
cross,16,local,48,25,0.2,171,0.11499999999999999,0.20998933956784827,1.0,0.995
cross,16,local,48,50,0.05,190,0.51,1.0,1.0,1.0
cross,16,local,48,50,0.1,185,0.19999999999999996,0.4359692765242593,1.0,1.0
cross,16,local,48,50,0.2,171,0.010000000000000009,0.007985666196163404,0.13894096527796015,1.0
cross,16,local,48,100,0.05,190,0.33499999999999996,0.47933501314844656,1.0,0.985
cross,16,local,48,100,0.1,185,0.06000000000000005,0.08592951535497528,0.5870599371809558,0.985
cross,16,local,48,100,0.2,171,0.0,2.791341324111718e-05,0.0008774844629227119,0.985
cross,16,local,48,200,0.05,190,0.09499999999999997,0.14422999875588582,0.8057863954126718,0.985
cross,16,local,48,200,0.1,185,0.020000000000000018,0.00631784666357763,0.056682766011266886,0.985
cross,16,local,48,200,0.2,171,0.0,1.0406994387827881e-09,9.3124124675818e-08,0.985
cross,16,local,48,400,0.05,190,0.015000000000000013,0.024878541413994613,0.17147673508741107,0.975
cross,16,local,48,400,0.1,185,0.0,5.813232759764398e-05,0.0007614935433623189,0.975
cross,16,local,48,400,0.2,171,0.0,5.274900514730421e-18,2.842488055880646e-15,0.975
cross,16,local,48,1000,0.05,190,0.0,0.0002908403191692427,0.0029459656072187636,0.995
cross,16,local,48,1000,0.1,185,0.0,9.587216074471632e-11,2.483370138232847e-09,0.995
cross,16,local,48,1000,0.2,171,0.0,3.323255747989777e-42,3.1482870220207886e-37,0.995
cross,16,local,49,5,0.05,195,0.975,1.0,1.0,1.0
cross,16,local,49,5,0.1,188,0.86,1.0,1.0,1.0
cross,16,local,49,5,0.2,176,0.55,1.0,1.0,1.0
cross,16,local,49,10,0.05,195,0.975,1.0,1.0,1.0
cross,16,local,49,10,0.1,188,0.85,1.0,1.0,1.0
cross,16,local,49,10,0.2,176,0.51,1.0,1.0,1.0
cross,16,local,49,25,0.05,195,0.8200000000000001,1.0,1.0,0.985
cross,16,local,49,25,0.1,188,0.39,1.0,1.0,0.985
