geom,m,solver,rep,n,B,F_hat,t_rep,draws_per_rep,p_zhat,p_basin,frac_Q_below_half,n_Q_below_half,min_Q,mean_Q,q10,vote_agree_zhat,vote_equals_zhat,vote_gap,votepol_equals_zhat,votepol_gap,plural_ne_zstar,zhat_ne_zstar,acc0_zhat,acc0_vote,acc0_bayes,auc_vote_share,auc_plugin,n_zhat_wrong,corr_Q_margin,n_margin_0.05,n_margin_0.1,n_margin_0.2,batch_var_ratio,batch_var_ratio_n
par,16,local,15,200,2000,174.81055856875295,0.00047837750974511834,1.1515,0.005,0.18666666666666668,0.04,8,0.4415,0.695735,0.5547000000000001,0.96,False,0.01803681896072895,False,0.003157964037731942,0.015,0.035,0.915,0.935,0.95,0.9390871102539377,0.9360334297653488,17,0.5404972978775339,182,162,96,1.0225565737166218,200
par,16,local,16,200,2000,147.53273706778324,0.0004630352838582109,1.1515,0.011,0.22666666666666666,0.005,1,0.486,0.7042025,0.59845,0.995,False,0.0002885754150510067,False,0.0002885754150510067,0.01,0.015,0.95,0.955,0.955,0.8668421052631579,0.9105263157894737,10,0.4715435597018159,195,178,93,1.0563269856212651,200
par,16,local,17,200,2000,148.15798259372346,0.0004607673118439054,1.142,0.0055,0.14666666666666667,0.025,5,0.428,0.713005,0.5837,0.975,False,0.00726226254136253,False,0.0002528744448697662,0.035,0.02,0.925,0.91,0.93,0.66990990990991,0.8533333333333334,15,0.5578468299628254,188,172,110,0.830467664924064,199
par,16,local,18,200,2000,153.0385782515531,0.0004637467101451205,1.1435,0.005,0.23,0.015,3,0.485,0.706695,0.5907,0.985,False,0.00533477099449442,False,0.0009892893001897107,0.015,0.03,0.895,0.9,0.905,0.812583133812184,0.9010375099760575,21,0.4751311596303344,191,175,94,1.1896200215907695,200
par,16,local,19,200,2000,175.2945958098253,0.00046973640379839436,1.1475,0.003,0.19666666666666666,0.005,1,0.498,0.6836375000000001,0.5599500000000001,0.995,False,3.1454608992564914e-05,False,3.1454608992564914e-05,0.005,0.01,0.905,0.9,0.905,0.8476301250363478,0.9345740040709508,19,0.5413215617510234,183,151,91,1.161794555865491,200
par,16,local,20,200,2000,170.86557057389228,0.0005082064922537282,1.172,0.0025,0.4,0.005,1,0.499,0.6761575,0.5579500000000001,0.995,False,0.0033459451113906358,True,2.220446049250313e-16,0.005,0.0,0.955,0.95,0.955,0.8443862710878418,0.9284467713787086,9,0.4249076505369646,185,139,78,1.0854737826222758,200
par,16,local,21,200,2000,161.56269769538312,0.00046840685107450263,1.1565,0.0075,0.03,0.02,4,0.475,0.7061449999999999,0.5808,0.98,False,0.024832999725397764,True,3.1086244689504383e-15,0.04,0.03,0.95,0.96,0.94,0.8013157894736842,0.8184210526315789,10,0.4175678633991101,187,173,96,1.1399078697768206,200
par,16,local,22,200,2000,149.14596939107645,0.00046858729984987206,1.1505,0.003,0.38333333333333336,0.005,1,0.481,0.7062975,0.5859000000000001,0.995,False,0.0019044139565471685,True,6.661338147750939e-15,0.02,0.015,0.93,0.925,0.92,0.7263824884792627,0.8809523809523809,14,0.5185123259426229,191,172,89,0.8779167501336296,200
par,16,local,23,200,2000,150.31754335135673,0.00047946105347302395,1.1845,0.0065,0.5266666666666666,0.01,2,0.4655,0.7124324999999999,0.59785,0.99,False,0.0026330688604851993,True,4.440892098500626e-16,0.0,0.01,0.945,0.945,0.945,0.6967291967291968,0.9033189033189033,11,0.5042077044555642,195,179,94,0.9551211361619337,200
par,16,local,24,200,2000,130.80898095478048,0.00046973484807566327,1.142,0.012,0.19,0.035,7,0.4335,0.7117699999999999,0.61275,0.965,False,0.003420411535163259,False,0.003420411535163259,0.03,0.005,0.935,0.93,0.94,0.8021390374331551,0.895516248457425,13,0.4904758985027956,192,183,104,1.134055585473989,200
par,16,local,25,200,2000,145.8648920471532,0.000479737816591466,1.1625,0.0055,0.5366666666666666,0.0,0,0.5125,0.70638,0.57935,1.0,True,5.551115123125783e-15,True,5.551115123125783e-15,0.01,0.01,0.925,0.925,0.935,0.8661261261261262,0.8926126126126126,15,0.6047471825116129,191,172,101,1.169863120886487,200
par,16,local,26,200,2000,161.83290008299872,0.00048204010544714335,1.1485,0.004,0.5333333333333333,0.0,0,0.5095,0.7147125,0.5927,1.0,True,-1.7763568394002505e-15,True,-1.7763568394002505e-15,0.02,0.02,0.915,0.915,0.925,0.8244937319189971,0.9132111861137898,17,0.49424292844187684,194,175,106,1.0470508343154474,200
par,16,local,27,200,2000,153.31950054681317,0.0004719140574713944,1.151,0.0045,0.5066666666666667,0.005,1,0.488,0.70403,0.6035,0.995,False,0.002778582201149682,True,-1.1102230246251565e-15,0.015,0.01,0.95,0.945,0.95,0.733421052631579,0.87,10,0.45945231649805635,190,182,89,0.9997137707015356,200
par,16,local,28,200,2000,140.43918632953856,0.00047607096551690464,1.1535,0.02,0.29333333333333333,0.0,0,0.506,0.707055,0.577,1.0,True,-6.439293542825908e-15,True,-6.439293542825908e-15,0.01,0.01,0.905,0.905,0.905,0.696423378889212,0.8810700785111951,19,0.5062351714791739,193,161,103,1.105983734762013,200
par,16,local,29,200,2000,167.2856467599184,0.0004684756101952466,1.1535,0.006,0.23,0.01,2,0.4685,0.7010749999999999,0.6049,0.99,False,0.004397910874127664,False,0.000441439163854751,0.005,0.005,0.935,0.945,0.94,0.8052241875771288,0.9103249691484986,13,0.5291826794901366,195,182,83,1.006101684607969,199
par,16,local,30,200,2000,176.29551177905992,0.00046873584607687145,1.1525,0.0015,0.11666666666666667,0.01,2,0.4775,0.6875199999999999,0.5849,0.99,False,0.0021436137565711277,True,-1.1102230246251565e-16,0.025,0.025,0.965,0.965,0.97,0.8205033308660251,0.9059955588452998,7,0.5023369841072377,190,172,88,1.1306770418224554,200
par,16,local,31,200,2000,176.33651966669072,0.00046815331934058264,1.1425,0.017,0.10333333333333333,0.01,2,0.4625,0.69726,0.605,0.99,False,0.0057135034210034075,False,0.0010616520771007387,0.0,0.01,0.91,0.92,0.92,0.7991452991452992,0.9423076923076923,18,0.3910268377468449,195,183,72,0.9719818591418012,200
par,16,local,32,200,2000,154.47475560560247,0.00046909203798110985,1.138,0.013,0.47333333333333333,0.0,0,0.5035,0.6827950000000002,0.6064,1.0,True,-5.88418203051333e-15,True,-5.88418203051333e-15,0.005,0.005,0.945,0.945,0.95,0.7484367484367485,0.8335738335738335,11,0.4655051228560702,192,182,70,0.8569522871281287,200
par,16,local,33,200,2000,146.72444431790436,0.00048326663568229884,1.1615,0.0125,0.5366666666666666,0.0,0,0.502,0.7083775,0.594,1.0,True,-1.3322676295501878e-15,True,-1.3322676295501878e-15,0.015,0.015,0.955,0.955,0.95,0.652414194299011,0.8452588714368819,9,0.47303592635691444,191,178,93,1.028414613210062,200
par,16,local,34,200,2000,153.15222449129385,0.0004694683398299659,1.1575,0.0045,0.21,0.05,10,0.407,0.6962925000000001,0.5568000000000001,0.95,False,0.04195443386171749,False,0.0007976413966870322,0.025,0.025,0.915,0.935,0.93,0.9058180649308903,0.9135326261652202,17,0.5433048911195305,183,166,83,0.8704918744862966,200
par,16,local,35,200,2000,159.49145633026623,0.00046098057471268683,1.14,0.008,0.5866666666666667,0.025,5,0.465,0.7253799999999999,0.6044,0.975,False,0.035636392305981035,True,2.4424906541753444e-15,0.025,0.01,0.93,0.925,0.93,0.8177803379416283,0.9247311827956989,14,0.5250105708013396,189,180,113,1.012490918937193,200
par,16,local,36,200,2000,171.7776832079755,0.00047058934232891347,1.1715,0.0,0.04,0.005,1,0.4995,0.695575,0.5537000000000001,0.995,False,0.00022855697258528096,False,0.00022855697258528096,0.005,0.01,0.915,0.92,0.925,0.79524268723883,0.8993892639022822,17,0.5937798754100219,182,166,83,0.9628129574534955,200
par,16,local,37,200,2000,164.34606035637614,0.00046982406446800654,1.146,0.0015,0.18333333333333332,0.005,1,0.483,0.6952625,0.59885,0.995,False,0.0007911274404914792,True,5.329070518200751e-15,0.03,0.035,0.935,0.94,0.96,0.9107363225010284,0.932538050185109,13,0.5146623144881427,186,179,83,1.0877833254259393,199
par,16,local,38,200,2000,172.76673476121192,0.0004720080824585841,1.158,0.0125,0.25666666666666665,0.01,2,0.4865,0.7015524999999999,0.585,0.99,False,0.002375492346997854,False,0.00013978444335482898,0.0,0.01,0.92,0.92,0.92,0.8603940217391305,0.8960597826086957,16,0.6404360709031451,191,172,97,0.916419611321723,200
par,16,local,39,200,2000,167.42037661393772,0.0004701443423286385,1.17,0.0025,0.23666666666666666,0.02,4,0.477,0.6929275,0.58815,0.98,False,0.007395861002816417,False,0.00024554063702186824,0.025,0.005,0.94,0.94,0.945,0.9476950354609929,0.9539007092198581,12,0.5038033456915706,188,173,87,1.0498972844391339,200
par,16,local,40,200,2000,175.09507844950576,0.0004721924427788584,1.166,0.0135,0.5133333333333333,0.0,0,0.508,0.70589,0.59335,1.0,True,-1.7763568394002505e-15,True,-1.7763568394002505e-15,0.0,0.0,0.93,0.93,0.93,0.8375576036866359,0.9139784946236559,14,0.48661016688196834,190,177,99,0.9734081727350398,200
par,16,local,41,200,2000,170.2811188416107,0.00048418703048444696,1.1595,0.004,0.4166666666666667,0.01,2,0.472,0.7075450000000001,0.5840500000000001,0.99,False,0.004733847776725808,True,-8.992806499463768e-15,0.015,0.025,0.91,0.91,0.925,0.8722527472527473,0.905982905982906,18,0.6319219507573127,191,170,101,0.9364236279819541,199
par,16,local,42,200,2000,164.1457622677184,0.000485066468765739,1.1745,0.0055,0.20666666666666667,0.045,9,0.4385,0.7129075,0.58265,0.955,False,0.026640448808654904,False,0.0009763763035222084,0.025,0.02,0.92,0.935,0.93,0.84765625,0.9354619565217391,16,0.45182638775977146,185,173,103,0.9793701006553825,198
par,16,local,43,200,2000,190.99264827604821,0.0004716477091454093,1.1505,0.0045,0.05,0.01,2,0.483,0.6737700000000001,0.5695,0.99,False,0.001808777153332608,True,1.5543122344752192e-15,0.005,0.015,0.92,0.93,0.925,0.850203804347826,0.8855298913043478,16,0.45648581569747987,189,166,71,1.0939036524437697,200
par,16,local,44,200,2000,133.74076875417722,0.0004756754922537852,1.171,0.0035,0.22,0.015,3,0.475,0.70501,0.6140000000000001,0.985,False,0.004713356136070379,False,0.001055205841458573,0.015,0.0,0.93,0.935,0.93,0.8102918586789555,0.9059139784946236,14,0.481977622179429,190,183,89,0.8207831195912764,200
par,16,local,45,200,2000,176.06770905695356,0.00047256649825079685,1.168,0.011,0.54,0.015,3,0.466,0.6982300000000001,0.5618000000000001,0.985,False,0.007504561554934952,True,1.9984014443252818e-15,0.015,0.0,0.905,0.91,0.905,0.8557720267519627,0.9104390811282349,19,0.6157325701037117,187,166,86,1.1099936849811411,200
par,16,local,46,200,2000,165.257996226697,0.0004639005927038806,1.171,0.002,0.38,0.01,2,0.485,0.6947199999999999,0.5579500000000001,0.99,False,0.011061432156118878,True,-4.773959005888173e-15,0.045,0.035,0.91,0.91,0.915,0.8385225885225885,0.8363858363858364,18,0.49174666450337484,185,169,85,0.9226187164302934,199
par,16,local,47,200,2000,176.58233660680156,0.0004635319870064633,1.147,0.0015,0.04666666666666667,0.005,1,0.492,0.7140424999999999,0.56495,0.995,False,0.00039752583403518393,False,0.00039752583403518393,0.055,0.06,0.915,0.92,0.935,0.8751205400192864,0.926711668273867,17,0.5156811035686845,187,171,100,1.194174318017429,198
par,16,local,48,200,2000,162.7005815240604,0.0004707451544227265,1.1515,0.0035,0.23333333333333334,0.005,1,0.494,0.7014775,0.56795,0.995,False,0.0002594617845042002,False,0.0002594617845042002,0.01,0.005,0.955,0.95,0.95,0.8304246655031995,0.8464223385689355,9,0.5812329000189752,189,169,92,1.0800512459834164,200
par,16,local,49,200,2000,139.38300638205737,0.0006110571974009969,1.141,0.001,0.10333333333333333,0.015,3,0.473,0.7156875,0.5988,0.985,False,0.003533622384344959,False,0.0002719832750859297,0.02,0.015,0.93,0.935,0.93,0.886520737327189,0.9447004608294931,14,0.5143130887451746,191,179,112,1.041159216236431,200
par,24,local,0,200,2000,183.85927109857013,0.0004550768725635337,1.0915,0.0035,0.16666666666666666,0.005,1,0.481,0.7003,0.5989,0.995,False,0.00026717790789643203,False,0.00026717790789643203,0.005,0.01,0.93,0.935,0.93,0.7922427035330261,0.9500768049155146,14,0.39667856432023957,188,178,96,1.0739715111810608,200
par,24,local,1,200,2000,151.69077186786473,0.00045323785157417933,1.0765,0.009,0.5166666666666667,0.0,0,0.516,0.7131525,0.60785,1.0,True,4.440892098500626e-16,True,4.440892098500626e-16,0.0,0.0,0.895,0.895,0.895,0.7202713487629688,0.8693801542963554,21,0.4820421162530684,191,181,110,0.9618070066185852,200
par,24,local,2,200,2000,169.6365926440136,0.0004524718560719555,1.085,0.0065,0.46,0.015,3,0.483,0.7003625,0.5773,0.985,False,0.0039035140786249922,True,7.327471962526033e-15,0.015,0.02,0.945,0.95,0.945,0.9254449254449254,0.9292929292929293,11,0.4149674522231522,190,165,111,1.0166272896477784,200
par,24,local,3,200,2000,191.7790015092088,0.0004591934852576561,1.103,0.0065,0.21,0.005,1,0.4975,0.6784125,0.5844,0.995,False,0.0012757825119886768,True,-3.3306690738754696e-16,0.03,0.035,0.94,0.945,0.945,0.869459219858156,0.9485815602836879,12,0.471664660354975,186,174,66,1.2023413853004732,199
par,24,local,4,200,2000,165.68715501404577,0.00046051562918543736,1.092,0.0145,0.3,0.005,1,0.484,0.7255800000000001,0.6135,0.995,False,0.00023973812643185433,False,0.00023973812643185433,0.005,0.0,0.92,0.915,0.92,0.8449388586956522,0.8845108695652174,16,0.36610035679733793,195,186,123,1.0178581392627197,200
par,24,local,5,200,2000,166.15534709664018,0.0004545049675163381,1.086,0.0065,0.30666666666666664,0.0,0,0.513,0.7116775,0.6166,1.0,True,6.8833827526759706e-15,True,6.8833827526759706e-15,0.03,0.03,0.94,0.94,0.95,0.7992021276595744,0.9055851063829787,12,0.5120220414073545,193,183,111,1.0827821619774667,200
par,24,local,6,200,2000,177.9698534961749,0.00045313510494732185,1.104,0.0045,0.27666666666666667,0.005,1,0.4655,0.6883800000000001,0.60285,0.995,False,0.000586349666533259,True,8.881784197001252e-15,0.025,0.02,0.94,0.945,0.94,0.7143173758865248,0.8909574468085106,12,0.511302742483541,192,181,81,0.9136079064806084,199
par,24,local,7,200,2000,141.76301545038564,0.0004591405562217236,1.1035,0.0145,0.39666666666666667,0.01,2,0.4855,0.6862725000000001,0.558,0.99,False,0.005351897385867499,True,7.549516567451064e-15,0.025,0.015,0.955,0.945,0.96,0.7091332169866201,0.9168121000581734,9,0.4537728018367515,186,138,93,0.9081367220649927,200
par,24,local,8,200,2000,165.7363365175304,0.00045269744227896346,1.099,0.004,0.2833333333333333,0.025,5,0.4455,0.7244475,0.60285,0.975,False,0.008536896877574751,False,0.0022618342521996126,0.01,0.035,0.95,0.935,0.935,0.8252631578947368,0.8984210526315789,10,0.5017469665286834,192,180,125,0.9974252687497921,199
par,24,local,9,200,2000,164.4281045222076,0.00045151966166932886,1.107,0.0015,0.31,0.015,3,0.4955,0.7065325,0.6032500000000001,0.985,False,0.007489748895930681,False,0.001316512612922205,0.03,0.015,0.9,0.895,0.905,0.7501388888888889,0.9094444444444445,20,0.5612038059466078,193,181,110,1.0065896446177998,200
par,24,local,10,200,2000,189.47549954139728,0.0004692615022489961,1.092,0.0035,0.2,0.01,2,0.482,0.6686775,0.578,0.99,False,0.003520437313321967,True,8.43769498715119e-15,0.02,0.01,0.935,0.925,0.925,0.7077334430275607,0.8416289592760181,13,0.38383616582704216,191,149,69,0.9441792035008557,200
par,24,local,11,200,2000,205.61350092888324,0.0004557629080459694,1.087,0.002,0.27,0.0,0,0.5055,0.6802875,0.5673,1.0,True,4.6629367034256575e-15,True,4.6629367034256575e-15,0.01,0.01,0.915,0.915,0.905,0.8106718097074895,0.9215686274509803,17,0.4873172684974846,187,171,74,0.9360826799274936,200
par,24,local,12,200,2000,151.00059924385562,0.00045573834482758626,1.0955,0.0015,0.04,0.005,1,0.489,0.7103775,0.6190500000000001,0.995,False,0.0009126533198375864,False,0.0009126533198375864,0.015,0.02,0.95,0.945,0.94,0.8602631578947368,0.9052631578947369,10,0.4729909670222954,194,184,111,1.0444548830687304,200
par,24,local,13,200,2000,148.97524955721082,0.0004555392483755453,1.0835,0.013,0.24333333333333335,0.0,0,0.5115,0.7261325,0.6149,1.0,True,-3.3306690738754696e-16,True,-3.3306690738754696e-16,0.03,0.03,0.93,0.93,0.92,0.7012288786482335,0.8083717357910907,14,0.49595624601566585,194,182,114,1.053249950798125,200
par,24,local,14,200,2000,180.6468673039119,0.0004548580849575961,1.097,0.003,0.2833333333333333,0.01,2,0.4805,0.69486,0.55745,0.99,False,0.003312370240571516,True,5.995204332975845e-15,0.035,0.045,0.895,0.905,0.94,0.7185421654695398,0.8895982974195265,21,0.4751304061252743,181,167,79,1.059078686626219,199
par,24,local,15,200,2000,174.81055856875295,0.00045119805897035446,1.1045,0.0045,0.12,0.03,6,0.46,0.6981350000000001,0.56335,0.97,False,0.005674970211010377,False,0.003157964037731942,0.015,0.035,0.915,0.935,0.95,0.9194792671166827,0.9360334297653488,17,0.5078888345576862,183,163,105,0.9651170373520034,200
par,24,local,16,200,2000,147.53273706778324,0.0004520495932033289,1.088,0.0165,0.17666666666666667,0.005,1,0.4885,0.7012100000000001,0.58595,0.995,False,0.0002885754150510067,False,0.0002885754150510067,0.01,0.015,0.95,0.955,0.955,0.8276315789473684,0.9105263157894737,10,0.38440898803142753,195,166,97,1.0463431455977699,200
par,24,local,17,200,2000,148.15798259372346,0.00045542471064485173,1.0875,0.011,0.15666666666666668,0.04,8,0.4105,0.7118325000000002,0.5709500000000001,0.96,False,0.022527561223200543,False,0.0002528744448697662,0.04,0.02,0.925,0.925,0.93,0.6518918918918919,0.8533333333333334,15,0.5300616433266891,185,173,120,1.0217147935130728,200
par,24,local,18,200,2000,153.0385782515531,0.0004565925327338407,1.1,0.0085,0.17333333333333334,0.01,2,0.472,0.71455,0.60485,0.99,False,0.0062246624295845265,True,1.7763568394002505e-15,0.02,0.03,0.895,0.895,0.905,0.7756052141527002,0.9010375099760575,21,0.41181429340646925,193,181,100,1.1763709242210252,200
par,24,local,19,200,2000,175.2945958098253,0.00045177550224895316,1.0875,0.003,0.20333333333333334,0.035,7,0.4685,0.7018799999999998,0.56625,0.965,False,0.02759021920053839,False,3.1454608992564914e-05,0.025,0.01,0.905,0.9,0.905,0.7824949113114278,0.9345740040709508,19,0.47538159937218866,186,160,115,1.1961470784621924,200
par,24,local,20,200,2000,170.86557057389228,0.0004542713988002347,1.0895,0.0065,0.4066666666666667,0.005,1,0.489,0.686545,0.58525,0.995,False,0.0008072724655392438,True,2.220446049250313e-16,0.005,0.0,0.955,0.96,0.955,0.8720186154741129,0.9284467713787086,9,0.37674105920007744,197,158,83,1.0940037690757132,200
par,24,local,21,200,2000,161.56269769538312,0.0004448856941531846,1.075,0.009,0.03666666666666667,0.01,2,0.492,0.7098150000000001,0.6022500000000001,0.99,False,0.003940079143604391,False,0.000517428787765839,0.03,0.03,0.95,0.95,0.94,0.7842105263157895,0.8184210526315789,10,0.36708073157235627,189,181,105,0.9812136850925333,200
par,24,local,22,200,2000,149.14596939107645,0.0004525350344827576,1.1005,0.0045,0.35,0.005,1,0.464,0.7159574999999999,0.5980000000000001,0.995,False,0.0019044139565471685,True,6.661338147750939e-15,0.02,0.015,0.93,0.925,0.92,0.690668202764977,0.8809523809523809,14,0.47237031001898155,194,178,100,1.001343663612426,200
par,24,local,23,200,2000,150.31754335135673,0.0004512653408294435,1.0905,0.024,0.54,0.01,2,0.48,0.7245524999999999,0.63645,0.99,False,0.0026330688604851993,True,4.440892098500626e-16,0.0,0.01,0.945,0.945,0.945,0.6144781144781145,0.9033189033189033,11,0.40994039605243976,196,191,118,1.0854555421937244,200
par,24,local,24,200,2000,130.80898095478048,0.00046667327036487293,1.0905,0.023,0.25333333333333335,0.025,5,0.4145,0.7089049999999999,0.61295,0.975,False,0.003333626680484647,False,0.0014552352904406707,0.02,0.005,0.935,0.94,0.94,0.7359111476758535,0.895516248457425,13,0.38926234241502555,192,189,105,1.0347757631014123,200
par,24,local,25,200,2000,145.8648920471532,0.0004562864967516472,1.0885,0.01,0.5366666666666666,0.01,2,0.4855,0.721575,0.593,0.99,False,0.0014263906502278711,True,5.551115123125783e-15,0.02,0.01,0.925,0.935,0.935,0.8466666666666667,0.8926126126126126,15,0.5675626847115975,194,173,107,0.9509655914825801,200
par,24,local,26,200,2000,161.83290008299872,0.00044638861119414524,1.0755,0.004,0.53,0.0,0,0.515,0.7242075,0.6228,1.0,True,-1.7763568394002505e-15,True,-1.7763568394002505e-15,0.02,0.02,0.915,0.915,0.925,0.8111539697846352,0.9132111861137898,17,0.43094610480392176,194,186,118,0.8853896920840625,200
par,24,local,27,200,2000,153.31950054681317,0.0004505935597202036,1.084,0.008,0.43,0.01,2,0.4745,0.7096925000000002,0.628,0.99,False,0.005416417580281552,True,-1.1102230246251565e-15,0.02,0.01,0.95,0.94,0.95,0.7094736842105264,0.87,10,0.39824335605627526,192,188,93,0.9660100550945262,200
par,24,local,28,200,2000,140.43918632953856,0.0004521866002001641,1.099,0.0325,0.29333333333333333,0.005,1,0.4995,0.715295,0.603,0.995,False,0.0011261891289486847,False,0.0011261891289486847,0.005,0.01,0.905,0.9,0.905,0.674614713579529,0.8810700785111951,19,0.4183987609658147,197,182,112,0.9095419888814399,200
par,24,local,29,200,2000,167.2856467599184,0.0004492490484760462,1.092,0.011,0.23333333333333334,0.005,1,0.481,0.7023,0.6167,0.995,False,0.000441439163854751,False,0.000441439163854751,0.0,0.005,0.935,0.94,0.94,0.7677910324969148,0.9103249691484986,13,0.48573037685565834,195,186,82,0.9955125705024949,200
par,24,local,30,200,2000,176.29551177905992,0.0004568161239380854,1.095,0.003,0.11333333333333333,0.005,1,0.4875,0.7040074999999999,0.62745,0.995,False,5.274256006160272e-05,False,5.274256006160272e-05,0.03,0.025,0.965,0.96,0.97,0.8075499629903775,0.9059955588452998,7,0.46478356229602347,191,182,108,0.9930943416030823,200
par,24,local,31,200,2000,176.33651966669072,0.00045710640579713763,1.098,0.02,0.12,0.005,1,0.466,0.7001225,0.616,0.995,False,0.0010616520771007387,False,0.0010616520771007387,0.005,0.01,0.91,0.915,0.92,0.7812881562881563,0.9423076923076923,18,0.31566904488127634,196,191,79,0.9551965287349161,200
par,24,local,32,200,2000,154.47475560560247,0.0004677960004996855,1.0955,0.0205,0.4533333333333333,0.0,0,0.502,0.6881525000000001,0.59495,1.0,True,-5.88418203051333e-15,True,-5.88418203051333e-15,0.005,0.005,0.945,0.945,0.95,0.6488696488696488,0.8335738335738335,11,0.3100340106748009,195,174,81,0.9711408244436848,200
par,24,local,33,200,2000,146.72444431790436,0.0004822444132933715,1.085,0.029,0.54,0.005,1,0.4905,0.7400225,0.6236,0.995,False,0.0024199665104400747,True,-1.3322676295501878e-15,0.01,0.015,0.955,0.96,0.95,0.6471785922047703,0.8452588714368819,9,0.4335696761824536,196,185,138,0.9206412069292702,200
par,24,local,34,200,2000,153.15222449129385,0.000460001665167216,1.08,0.012,0.17666666666666667,0.035,7,0.404,0.7039449999999999,0.5809000000000001,0.965,False,0.011637174452655552,False,0.0007976413966870322,0.01,0.025,0.915,0.94,0.93,0.8837994214079075,0.9135326261652202,17,0.4941182196798576,186,172,90,1.0570272046805345,199
par,24,local,35,200,2000,159.49145633026623,0.0004577075627188013,1.0815,0.0215,0.5566666666666666,0.02,4,0.463,0.7374200000000001,0.6190000000000001,0.98,False,0.028067070968498253,True,2.4424906541753444e-15,0.02,0.01,0.93,0.92,0.93,0.7832181259600615,0.9247311827956989,14,0.47349942247464133,192,185,139,1.031355054436166,200
par,24,local,36,200,2000,171.7776832079755,0.0004783843313344514,1.094,0.0035,0.04,0.005,1,0.488,0.7193999999999999,0.5672,0.995,False,0.0001789298070258294,False,0.0001789298070258294,0.015,0.01,0.915,0.91,0.925,0.7865638058502089,0.8993892639022822,17,0.5813847957616055,186,175,111,1.010027879995433,200
par,24,local,37,200,2000,164.34606035637614,0.00046499995752119055,1.096,0.0035,0.19,0.005,1,0.4775,0.7052575,0.614,0.99,False,0.0036035306881874174,True,5.329070518200751e-15,0.03,0.035,0.935,0.935,0.96,0.8410119292472233,0.932538050185109,13,0.47427944074446243,190,184,90,0.8452175254673967,199
par,24,local,38,200,2000,172.76673476121192,0.00045637181209395454,1.0955,0.019,0.19333333333333333,0.005,1,0.4765,0.7068325,0.6043000000000001,0.995,False,0.00013978444335482898,False,0.00013978444335482898,0.005,0.01,0.92,0.925,0.92,0.8342391304347826,0.8960597826086957,16,0.5833031253225671,192,180,100,1.0522641910235364,200
par,24,local,39,200,2000,167.42037661393772,0.0004604721664167108,1.1035,0.0065,0.23,0.015,3,0.469,0.7006874999999999,0.60645,0.985,False,0.0052893036498169455,False,0.00024554063702186824,0.02,0.005,0.94,0.935,0.945,0.930186170212766,0.9539007092198581,12,0.4173485096137913,192,182,84,1.0565706856001882,200
par,24,local,40,200,2000,175.09507844950576,0.00045269072563741035,1.0935,0.0135,0.5333333333333333,0.005,1,0.4885,0.71112,0.6122500000000001,0.995,False,0.0025418833080512737,True,-1.7763568394002505e-15,0.005,0.0,0.93,0.935,0.93,0.8175883256528418,0.9139784946236559,14,0.44018206228554446,193,182,106,1.0840023202678426,200
par,24,local,41,200,2000,170.2811188416107,0.00046159856171926775,1.0965,0.009,0.3933333333333333,0.015,3,0.4715,0.7242400000000001,0.6113500000000001,0.985,False,0.004866347979028296,False,0.004866347979028296,0.01,0.025,0.91,0.915,0.925,0.8287545787545788,0.905982905982906,18,0.5632590115649246,194,187,118,1.146460713307392,198
par,24,local,42,200,2000,164.1457622677184,0.0004560507676161023,1.095,0.008,0.13333333333333333,0.035,7,0.4675,0.7192349999999998,0.61245,0.965,False,0.009306732633270531,False,0.007830989571284253,0.015,0.02,0.92,0.935,0.93,0.8444293478260869,0.9354619565217391,16,0.43674789496140154,190,182,96,0.957182362021424,200
par,24,local,43,200,2000,190.99264827604821,0.0004779189325338597,1.097,0.013,0.08,0.01,2,0.486,0.6898025,0.6013000000000001,0.99,False,0.001808777153332608,True,1.5543122344752192e-15,0.005,0.015,0.92,0.93,0.925,0.8136888586956522,0.8855298913043478,16,0.40964087797943033,194,180,91,0.9957908980249797,200
par,24,local,44,200,2000,133.74076875417722,0.0004551300519741308,1.101,0.0085,0.21333333333333335,0.025,5,0.442,0.7178074999999999,0.64245,0.975,False,0.010976814136932855,False,0.001055205841458573,0.025,0.0,0.93,0.935,0.93,0.803763440860215,0.9059139784946236,14,0.44000857528612114,193,186,102,0.7918238121537401,200
par,24,local,45,200,2000,176.06770905695356,0.0004615274882558535,1.105,0.0185,0.5266666666666666,0.015,3,0.451,0.71738,0.59555,0.985,False,0.007504561554934952,True,1.9984014443252818e-15,0.015,0.0,0.905,0.91,0.905,0.8461762140157022,0.9104390811282349,19,0.5460429355748855,189,177,99,0.9963473797146121,198
par,24,local,46,200,2000,165.257996226697,0.000450687119440175,1.0985,0.0035,0.36,0.0,0,0.505,0.70782,0.5867,1.0,True,-4.773959005888173e-15,True,-4.773959005888173e-15,0.035,0.035,0.91,0.91,0.915,0.8432539682539683,0.8363858363858364,18,0.4760653304629246,185,175,94,0.8171566087097798,200
par,24,local,47,200,2000,176.58233660680156,0.0004569997251375393,1.094,0.004,0.023333333333333334,0.005,1,0.4775,0.7173925,0.5815,0.995,False,0.00039752583403518393,False,0.00039752583403518393,0.055,0.06,0.915,0.92,0.935,0.8688524590163934,0.926711668273867,17,0.4546379405517196,191,174,96,1.043126378878159,198
