data,n,m,seed,method,F,Fhat,hit,gap,agree_zhat,time,R_tm
tone,150,12,17,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0012880090000066957,397
tone,150,12,17,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08894633300002397,397
tone,150,12,17,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0028643350000265855,397
tone,150,12,18,vote,0.9079193184284726,0.9028887332018307,False,0.0055716557773430875,0.88,0.08988505899998245,352
tone,150,12,18,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08998799899995902,352
tone,150,12,18,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08482507399997985,352
tone,150,12,18,bestB+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.07584927499999594,352
tone,150,12,18,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.09784758900002544,352
tone,150,12,18,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.1856671209999945,352
tone,150,12,18,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.001212667999993755,352
tone,150,12,18,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.09268866499996875,352
tone,150,12,18,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0028740330000118774,352
tone,150,12,19,vote,0.9035769887310696,0.9028887332018307,False,0.0007622816676404742,0.96,0.09743479799999477,436
tone,150,12,19,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.09753442599998152,436
tone,150,12,19,param+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08730144000003293,436
tone,150,12,19,bestB+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.07801799700001766,436
tone,150,12,19,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.09840011400001458,436
tone,150,12,19,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.18690919199997325,436
tone,150,12,19,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0013429360000145607,436
tone,150,12,19,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.09754686700000548,436
tone,150,12,19,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.002875260999985585,436
tone,150,12,20,vote,0.9064287217359173,0.9028887332018307,False,0.003920736192523977,0.9,0.08943652499999644,373
tone,150,12,20,vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.08955410900000516,373
tone,150,12,20,param+pol,0.9247936599543145,0.9028887332018307,False,0.0242609370866822,0.96,0.08748251500003335,373
tone,150,12,20,bestB+pol,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.07564299299997401,373
tone,150,12,20,local-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.116957737000007,373
tone,150,12,20,ms-vote+pol,0.9029465225909501,0.9028887332018307,False,6.400499529379822e-05,0.9866666666666667,0.22090632099997265,373
tone,150,12,20,HA10,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.0012170440000431881,373
tone,150,12,20,HA-tm,0.9028887332021149,0.9028887332018307,True,3.148592497836944e-13,1.0,0.08957393800000091,373
tone,150,12,20,emEM10,0.9807478191013281,0.9028887332018307,False,0.08623331207533513,0.7933333333333333,0.0031393770000249788,373
tone,150,12,21,vote,0.904611674208855,0.9028887332018307,False,0.001908253967146445,0.94,0.09555673400001297,428
