geom,m,solver,rep,B,gamma,n_margin,p_miss_emp,union_binom,union_hoeff,p_miss_all_emp
cross,16,exact,20,100,0.1,188,0.0,0.0002873529303051,0.0044359346075294,0.845
cross,16,exact,20,100,0.2,186,0.0,3.565188673777745e-05,0.0008168878060809,0.845
cross,16,exact,20,200,0.05,195,0.0749999999999999,0.1547787571927431,0.8756354131686073,0.88
cross,16,exact,20,200,0.1,188,0.0,2.647070253842111e-07,7.780516863142628e-06,0.88
cross,16,exact,20,200,0.2,186,0.0,3.813802138565664e-09,2.386243924883404e-07,0.88
cross,16,exact,20,400,0.05,195,0.01,0.0260138098239568,0.1752414144722268,0.945
cross,16,exact,20,400,0.1,188,0.0,4.862277216736107e-13,4.147325704241076e-11,0.945
cross,16,exact,20,400,0.2,186,0.0,7.080855589963772e-17,2.5501130627756702e-14,0.945
cross,16,exact,20,1000,0.05,195,0.0,0.0005548634863735,0.0050687897219081,0.99
cross,16,exact,20,1000,0.1,188,0.0,7.413640872216395e-30,1.0095260146118619e-26,0.99
cross,16,exact,20,1000,0.2,186,0.0,8.653036078571561e-40,3.6097419487339433e-35,0.99
cross,16,exact,21,5,0.05,198,0.93,1.0,1.0,0.955
cross,16,exact,21,5,0.1,196,0.845,1.0,1.0,0.955
cross,16,exact,21,5,0.2,187,0.49,1.0,1.0,0.955
cross,16,exact,21,10,0.05,198,0.875,1.0,1.0,0.93
cross,16,exact,21,10,0.1,196,0.75,1.0,1.0,0.93
cross,16,exact,21,10,0.2,187,0.3349999999999999,0.6056840766586995,1.0,0.93
cross,16,exact,21,25,0.05,198,0.62,1.0,1.0,0.845
cross,16,exact,21,25,0.1,196,0.375,0.7054126319879723,1.0,0.845
cross,16,exact,21,25,0.2,187,0.04,0.0604979861347527,0.6133338283787442,0.845
cross,16,exact,21,50,0.05,198,0.39,0.541603506889641,1.0,0.7150000000000001
cross,16,exact,21,50,0.1,196,0.1149999999999999,0.2442142600176507,1.0,0.7150000000000001
cross,16,exact,21,50,0.2,187,0.005,0.0038858610467953,0.0518690322702488,0.7150000000000001
cross,16,exact,21,100,0.05,198,0.14,0.1923742941241554,1.0,0.56
cross,16,exact,21,100,0.1,196,0.03,0.0522215696074484,0.346280494432084,0.56
cross,16,exact,21,100,0.2,187,0.0,2.302142300516849e-05,0.0005875402077897,0.56
cross,16,exact,21,200,0.05,198,0.015,0.0413711071219249,0.2680438448919311,0.295
cross,16,exact,21,200,0.1,196,0.0,0.0041115723669366,0.0366939823071899,0.295
cross,16,exact,21,200,0.2,187,0.0,1.7369960328817471e-09,1.2155581888511757e-07,0.295
cross,16,exact,21,400,0.05,198,0.0,0.0034119758951866,0.0285204228301702,0.185
cross,16,exact,21,400,0.1,196,0.0,3.73579463416994e-05,0.0004906270714257,0.185
cross,16,exact,21,400,0.2,187,0.0,2.095243420718097e-17,8.621962420618212e-15,0.185
cross,16,exact,21,1000,0.05,198,0.0,4.744515753678037e-06,6.152115616034747e-05,0.005
cross,16,exact,21,1000,0.1,196,0.0,6.509749724027027e-11,1.6690065025518556e-09,0.005
cross,16,exact,21,1000,0.2,187,0.0,1.0226169498313898e-40,5.4290981281114127e-36,0.005
cross,16,exact,22,5,0.05,194,0.94,1.0,1.0,0.98
cross,16,exact,22,5,0.1,192,0.865,1.0,1.0,0.98
cross,16,exact,22,5,0.2,186,0.415,0.8753713170701692,1.0,0.98
cross,16,exact,22,10,0.05,194,0.87,1.0,1.0,1.0
cross,16,exact,22,10,0.1,192,0.79,1.0,1.0,1.0
cross,16,exact,22,10,0.2,186,0.235,0.2804448384739664,1.0,1.0
cross,16,exact,22,25,0.05,194,0.6950000000000001,1.0,1.0,0.98
cross,16,exact,22,25,0.1,192,0.425,0.5823401085529645,1.0,0.98
cross,16,exact,22,25,0.2,186,0.0,0.0183628941410396,0.2399683921987449,0.98
cross,16,exact,22,50,0.05,194,0.5549999999999999,0.639007789766147,1.0,0.965
cross,16,exact,22,50,0.1,192,0.2149999999999999,0.238877872287451,1.0,0.965
cross,16,exact,22,50,0.2,186,0.0,0.0006863083111691,0.0123626128142676,0.965
cross,16,exact,22,100,0.05,194,0.235,0.2914563079082747,1.0,0.895
cross,16,exact,22,100,0.1,192,0.05,0.0551251551911533,0.3631641747810397,0.895
cross,16,exact,22,100,0.2,186,0.0,1.3370426192476862e-06,5.748967871142196e-05,0.895
cross,16,exact,22,200,0.05,194,0.0699999999999999,0.1025019411451869,0.5373547779234953,0.86
cross,16,exact,22,200,0.1,192,0.0,0.0042445812996995,0.0381467685118053,0.86
cross,16,exact,22,200,0.2,186,0.0,8.654578870394156e-12,1.712844906425065e-09,0.86
cross,16,exact,22,400,0.05,194,0.005,0.0225040305883331,0.1437316288960477,0.75
cross,16,exact,22,400,0.1,192,0.0,3.671193055620525e-05,0.0004873149762837,0.75
cross,16,exact,22,400,0.2,186,0.0,6.393418841864246e-22,1.933734266796489e-18,0.75
cross,16,exact,22,1000,0.05,194,0.0,0.0005540355686521,0.0050531997431976,0.73
cross,16,exact,22,1000,0.1,192,0.0,4.749909744614194e-11,1.267361760587702e-09,0.73
cross,16,exact,22,1000,0.2,186,0.0,6.572054002901446e-52,4.331642451996264e-45,0.73
cross,16,exact,23,5,0.05,197,0.98,1.0,1.0,0.995
cross,16,exact,23,5,0.1,191,0.865,1.0,1.0,0.995
cross,16,exact,23,5,0.2,182,0.435,1.0,1.0,0.995
cross,16,exact,23,10,0.05,197,0.925,1.0,1.0,0.985
cross,16,exact,23,10,0.1,191,0.7050000000000001,1.0,1.0,0.985
cross,16,exact,23,10,0.2,182,0.295,0.4877729406958379,1.0,0.985
cross,16,exact,23,25,0.05,197,0.825,1.0,1.0,0.97
cross,16,exact,23,25,0.1,191,0.35,0.6713103623579783,1.0,0.97
cross,16,exact,23,25,0.2,182,0.015,0.0395283137160466,0.4506753802674764,0.97
cross,16,exact,23,50,0.05,197,0.605,1.0,1.0,0.945
cross,16,exact,23,50,0.1,191,0.135,0.2128292634414084,1.0,0.945
cross,16,exact,23,50,0.2,182,0.0,0.0020101391468456,0.0303505618114834,0.945
cross,16,exact,23,100,0.05,197,0.35,0.4156563571158003,1.0,0.93
cross,16,exact,23,100,0.1,191,0.03,0.0326702577632687,0.2471823041297243,0.93
cross,16,exact,23,100,0.2,182,0.0,7.735095483031492e-06,0.0002397126878126,0.93
cross,16,exact,23,200,0.05,197,0.1149999999999999,0.1247328984544571,0.6873917553229055,0.96
cross,16,exact,23,200,0.1,191,0.0,0.0013756832002593,0.0142844154294473,0.96
cross,16,exact,23,200,0.2,182,0.0,2.1249871791039304e-10,2.259122881144624e-08,0.96
cross,16,exact,23,400,0.05,197,0.01,0.024969035613961,0.159376986179051,0.965
cross,16,exact,23,400,0.1,191,0.0,4.492324496582294e-06,7.076923724719226e-05,0.965
cross,16,exact,23,400,0.2,182,0.0,2.5054607717500583e-19,2.4902075756209283e-16,0.965
cross,16,exact,23,1000,0.05,197,0.0,0.0006899432476872,0.0061677497054974,1.0
cross,16,exact,23,1000,0.1,191,0.0,4.332693468653105e-13,1.531865577763068e-11,1.0
cross,16,exact,23,1000,0.2,182,0.0,7.722721415977389e-46,3.6436137071100492e-40,1.0
cross,16,exact,24,5,0.05,196,0.96,1.0,1.0,1.0
cross,16,exact,24,5,0.1,191,0.885,1.0,1.0,1.0
cross,16,exact,24,5,0.2,180,0.48,1.0,1.0,1.0
cross,16,exact,24,10,0.05,196,0.94,1.0,1.0,1.0
cross,16,exact,24,10,0.1,191,0.835,1.0,1.0,1.0
cross,16,exact,24,10,0.2,180,0.38,0.8478181316529145,1.0,1.0
cross,16,exact,24,25,0.05,196,0.79,1.0,1.0,0.995
cross,16,exact,24,25,0.1,191,0.5349999999999999,1.0,1.0,0.995
cross,16,exact,24,25,0.2,180,0.025,0.0730687747380641,0.8008808453355115,0.995
cross,16,exact,24,50,0.05,196,0.625,1.0,1.0,1.0
cross,16,exact,24,50,0.1,191,0.25,0.3631850097176555,1.0,1.0
cross,16,exact,24,50,0.2,180,0.0,0.0042770296699235,0.0594186267965007,1.0
cross,16,exact,24,100,0.05,196,0.28,0.4860354899331187,1.0,0.995
cross,16,exact,24,100,0.1,191,0.035,0.0647324718690222,0.4660192430967403,0.995
cross,16,exact,24,100,0.2,180,0.0,2.5392206863386016e-05,0.0006420353948631,0.995
cross,16,exact,24,200,0.05,196,0.13,0.1659664128548379,0.8692210802687039,1.0
cross,16,exact,24,200,0.1,191,0.0,0.0035871697488123,0.0343506483325642,1.0
cross,16,exact,24,200,0.2,180,0.0,1.9819294170983504e-09,1.3742897477495353e-07,1.0
cross,16,exact,24,400,0.05,196,0.0,0.0373382941244804,0.2359623558173347,1.0
cross,16,exact,24,400,0.1,191,0.0,2.622073115891087e-05,0.0003493024162454,1.0
cross,16,exact,24,400,0.2,180,0.0,2.5557322041053413e-17,1.0222670261208134e-14,1.0
cross,16,exact,24,1000,0.05,196,0.0,0.0009808334188823,0.0088695359379896,1.0
cross,16,exact,24,1000,0.1,191,0.0,4.5434192006522456e-11,1.1647475095832172e-09,1.0
cross,16,exact,24,1000,0.2,180,0.0,1.6572473243301455e-40,8.120011063041188e-36,1.0
cross,16,exact,25,5,0.05,195,0.875,1.0,1.0,0.99
cross,16,exact,25,5,0.1,194,0.8200000000000001,1.0,1.0,0.99
cross,16,exact,25,5,0.2,186,0.615,1.0,1.0,0.99
cross,16,exact,25,10,0.05,195,0.815,1.0,1.0,0.975
cross,16,exact,25,10,0.1,194,0.79,1.0,1.0,0.975
cross,16,exact,25,10,0.2,186,0.42,0.7161654358280847,1.0,0.975
cross,16,exact,25,25,0.05,195,0.4599999999999999,0.781083387006596,1.0,0.915
cross,16,exact,25,25,0.1,194,0.36,0.5229499669116403,1.0,0.915
cross,16,exact,25,25,0.2,186,0.05,0.0565630827175977,0.6657251624410018,0.915
cross,16,exact,25,50,0.05,195,0.285,0.3392357177526142,1.0,0.88
cross,16,exact,25,50,0.1,194,0.135,0.1563204510915798,0.9353678277458188,0.88
cross,16,exact,25,50,0.2,186,0.005,0.002289028843112,0.0394329146420287,0.88
cross,16,exact,25,100,0.05,195,0.18,0.1268297478636294,0.6340534671690983,0.835
cross,16,exact,25,100,0.1,194,0.025,0.0269233685594532,0.1932693263637729,0.835
cross,16,exact,25,100,0.2,186,0.0,5.57783237731854e-06,0.000212419591847,0.835
cross,16,exact,25,200,0.05,195,0.05,0.036213973827511,0.2087462119336183,0.745
cross,16,exact,25,200,0.1,194,0.005,0.0014832742849189,0.0144555531481296,0.745
cross,16,exact,25,200,0.2,186,0.0,7.017320288389289e-11,1.0229774882841942e-08,0.745
cross,16,exact,25,400,0.05,195,0.0,0.0051070731271769,0.0378539480986348,0.665
cross,16,exact,25,400,0.1,194,0.0,7.0964827563115305e-06,0.0001050880073356,0.665
cross,16,exact,25,400,0.2,186,0.0,2.1351309864375748e-20,3.5700871800475654e-17,0.665
cross,16,exact,25,1000,0.05,195,0.0,2.417851522554524e-05,0.0002768596639758,0.6950000000000001
cross,16,exact,25,1000,0.1,194,0.0,1.656347460048964e-12,5.3045605647824265e-11,0.6950000000000001
cross,16,exact,25,1000,0.2,186,0.0,1.7864989074801594e-48,2.5903649608820045e-42,0.6950000000000001
cross,16,exact,26,5,0.05,194,0.95,1.0,1.0,0.985
cross,16,exact,26,5,0.1,190,0.835,1.0,1.0,0.985
cross,16,exact,26,5,0.2,183,0.405,0.8502349615666478,1.0,0.985
cross,16,exact,26,10,0.05,194,0.925,1.0,1.0,0.985
cross,16,exact,26,10,0.1,190,0.74,1.0,1.0,0.985
cross,16,exact,26,10,0.2,183,0.185,0.2602751897872162,1.0,0.985
cross,16,exact,26,25,0.05,194,0.645,1.0,1.0,0.97
cross,16,exact,26,25,0.1,190,0.395,0.5249339076796702,1.0,0.97
cross,16,exact,26,25,0.2,183,0.005,0.0091423724587108,0.1757482105463453,0.97
cross,16,exact,26,50,0.05,194,0.42,0.7949758348652707,1.0,0.955
cross,16,exact,26,50,0.1,190,0.155,0.1978531122726446,1.0,0.955
cross,16,exact,26,50,0.2,183,0.0,0.0001487739888854,0.0044976844571211,0.955
cross,16,exact,26,100,0.05,194,0.27,0.3458484620746002,1.0,0.96
cross,16,exact,26,100,0.1,190,0.04,0.0430329157276659,0.2860239832475233,0.96
cross,16,exact,26,100,0.2,183,0.0,5.5918454423270414e-08,5.719588765545826e-06,0.96
cross,16,exact,26,200,0.05,194,0.06,0.1102748172652789,0.5976285150720472,0.935
cross,16,exact,26,200,0.1,190,0.0,0.0033797364959238,0.0300421958288977,0.935
cross,16,exact,26,200,0.2,183,0.0,1.6620041517669823e-14,1.4726333088228548e-11,0.935
cross,16,exact,26,400,0.05,194,0.005,0.02286297274972,0.1455704085397841,0.975
cross,16,exact,26,400,0.1,190,0.0,3.207771646246183e-05,0.0004188051205885,0.975
cross,16,exact,26,400,0.2,183,0.0,3.118390908879801e-27,1.6022521007779411e-22,0.975
cross,16,exact,26,1000,0.05,194,0.0,0.0006145789785094,0.0055378591813756,0.995
cross,16,exact,26,1000,0.1,190,0.0,5.038327817824244e-11,1.3217926614318094e-09,0.995
cross,16,exact,26,1000,0.2,183,0.0,4.368163221266688e-65,3.1320582388467458e-55,0.995
cross,16,exact,27,5,0.05,190,0.915,1.0,1.0,1.0
cross,16,exact,27,5,0.1,186,0.79,1.0,1.0,1.0
cross,16,exact,27,5,0.2,178,0.425,1.0,1.0,1.0
cross,16,exact,27,10,0.05,190,0.89,1.0,1.0,1.0
cross,16,exact,27,10,0.1,186,0.7150000000000001,1.0,1.0,1.0
cross,16,exact,27,10,0.2,178,0.28,0.5737790980934216,1.0,1.0
cross,16,exact,27,25,0.05,190,0.7150000000000001,1.0,1.0,0.99
cross,16,exact,27,25,0.1,186,0.35,0.5534683883108413,1.0,0.99
cross,16,exact,27,25,0.2,178,0.045,0.0519642154614864,0.5515154137354237,0.99
cross,16,exact,27,50,0.05,190,0.385,0.6890098047331097,1.0,0.985
cross,16,exact,27,50,0.1,186,0.1099999999999999,0.163012054997912,0.997147372602294,0.985
cross,16,exact,27,50,0.2,178,0.005,0.0031432950991165,0.043193582529303,0.985
cross,16,exact,27,100,0.05,190,0.2249999999999999,0.2622986152056464,1.0,0.98
cross,16,exact,27,100,0.1,186,0.02,0.0251480321166749,0.186930589523046,0.98
cross,16,exact,27,100,0.2,178,0.0,1.8650207157674887e-05,0.0004693340220859,0.98
cross,16,exact,27,200,0.05,190,0.035,0.0650633645782891,0.3983115089102847,1.0
cross,16,exact,27,200,0.1,186,0.0,0.0012492406015602,0.0123952132104847,1.0
cross,16,exact,27,200,0.2,178,0.0,1.7122515036609635e-09,1.1048860728904039e-07,1.0
cross,16,exact,27,400,0.05,190,0.0,0.0074417842793321,0.0567741473796738,0.995
cross,16,exact,27,400,0.1,186,0.0,5.543081417263314e-06,8.283046093580148e-05,0.995
cross,16,exact,27,400,0.2,178,0.0,2.91167585094473e-17,1.0808228052300786e-14,0.995
cross,16,exact,27,1000,0.05,190,0.0,3.672555426636628e-05,0.0004107934643583,1.0
cross,16,exact,27,1000,0.1,186,0.0,1.2198268971467329e-12,3.9299668105882445e-11,1.0
cross,16,exact,27,1000,0.2,178,0.0,2.678567624323728e-40,1.2092233946755395e-35,1.0
cross,16,exact,28,5,0.05,192,0.85,1.0,1.0,1.0
cross,16,exact,28,5,0.1,190,0.74,1.0,1.0,1.0
cross,16,exact,28,5,0.2,185,0.52,1.0,1.0,1.0
cross,16,exact,28,10,0.05,192,0.75,1.0,1.0,1.0
cross,16,exact,28,10,0.1,190,0.5700000000000001,1.0,1.0,1.0
cross,16,exact,28,10,0.2,185,0.29,0.5429601725273634,1.0,1.0
cross,16,exact,28,25,0.05,192,0.5549999999999999,0.8138330094454319,1.0,1.0
cross,16,exact,28,25,0.1,190,0.26,0.3451583716464691,1.0,1.0
cross,16,exact,28,25,0.2,185,0.04,0.0459332410184704,0.5061218707464291,1.0
cross,16,exact,28,50,0.05,192,0.36,0.4092070489329511,1.0,0.995
cross,16,exact,28,50,0.1,190,0.045,0.095625540687649,0.6047844548226389,0.995
cross,16,exact,28,50,0.2,185,0.005,0.0028437173059991,0.0382753177191493,0.995
cross,16,exact,28,100,0.05,192,0.135,0.1667928081755842,0.8236898766156077,1.0
cross,16,exact,28,100,0.1,190,0.01,0.0121910813409415,0.0988838688199509,1.0
cross,16,exact,28,100,0.2,185,0.0,1.7892185207071966e-05,0.0004454138396291,1.0
cross,16,exact,28,200,0.05,192,0.035,0.0457009605857012,0.2741133140703881,0.985
cross,16,exact,28,200,0.1,190,0.0,0.0003285786250825,0.0038560029482245,0.985
cross,16,exact,28,200,0.2,185,0.0,1.4584590495119143e-09,9.922874335700263e-08,0.985
cross,16,exact,28,400,0.05,192,0.0,0.0051870928180917,0.0405118649320907,0.945
cross,16,exact,28,400,0.1,190,0.0,3.836961996974384e-07,7.396095557793604e-06,0.945
cross,16,exact,28,400,0.2,185,0.0,1.9787306328825947e-17,7.88696342250731e-15,0.945
cross,16,exact,28,1000,0.05,192,0.0,1.6359167467454858e-05,0.0001937989761903,0.9
cross,16,exact,28,1000,0.1,190,0.0,1.476592191807055e-15,7.684274931960622e-14,0.9
cross,16,exact,28,1000,0.2,185,0.0,1.021622167577874e-40,5.4117203505423726e-36,0.9
cross,16,exact,29,5,0.05,194,0.875,1.0,1.0,1.0
cross,16,exact,29,5,0.1,192,0.795,1.0,1.0,1.0
cross,16,exact,29,5,0.2,183,0.56,1.0,1.0,1.0
cross,16,exact,29,10,0.05,194,0.85,1.0,1.0,0.99
cross,16,exact,29,10,0.1,192,0.655,1.0,1.0,0.99
cross,16,exact,29,10,0.2,183,0.385,0.7464800958447287,1.0,0.99
cross,16,exact,29,25,0.05,194,0.5800000000000001,0.915141254680228,1.0,1.0
cross,16,exact,29,25,0.1,192,0.28,0.4054166113941087,1.0,1.0
cross,16,exact,29,25,0.2,183,0.0899999999999999,0.0703811450280765,0.7301725072887136,1.0
cross,16,exact,29,50,0.05,194,0.3249999999999999,0.4497932340179325,1.0,0.995
cross,16,exact,29,50,0.1,192,0.0849999999999999,0.0913615874394758,0.6193359569824285,0.995
cross,16,exact,29,50,0.2,183,0.0,0.0045729619789302,0.0604463027079245,0.995
cross,16,exact,29,100,0.05,194,0.185,0.2060642234893376,0.9559150327967786,0.995
cross,16,exact,29,100,0.1,192,0.005,0.0130450486629944,0.0965336854480177,0.995
cross,16,exact,29,100,0.2,183,0.0,2.7826155101385305e-05,0.0007081136570124,0.995
cross,16,exact,29,200,0.05,194,0.0649999999999999,0.0661083257707914,0.3765505587363926,1.0
cross,16,exact,29,200,0.1,192,0.0,0.0006815631559686,0.0067213208241984,1.0
cross,16,exact,29,200,0.2,183,0.0,1.804821081555415e-09,1.359345868787988e-07,1.0
cross,16,exact,29,400,0.05,194,0.0,0.0091986949308545,0.068845055384646,1.0
cross,16,exact,29,400,0.1,192,0.0,2.8810301857976947e-06,4.383904968068335e-05,1.0
cross,16,exact,29,400,0.2,183,0.0,1.4261117283467686e-17,6.7984296422089505e-15,1.0
cross,16,exact,29,1000,0.05,194,0.0,3.974405111811837e-05,0.0004586808498177,1.0
cross,16,exact,29,1000,0.1,192,0.0,3.666680987271524e-13,1.2718035658216856e-11,1.0
cross,16,exact,29,1000,0.2,183,0.0,2.452702629516227e-41,1.702888991304582e-36,1.0
cross,16,exact,30,5,0.05,196,0.975,1.0,1.0,0.99
cross,16,exact,30,5,0.1,190,0.81,1.0,1.0,0.99
cross,16,exact,30,5,0.2,184,0.5,1.0,1.0,0.99
cross,16,exact,30,10,0.05,196,0.975,1.0,1.0,1.0
cross,16,exact,30,10,0.1,190,0.76,1.0,1.0,1.0
cross,16,exact,30,10,0.2,184,0.3399999999999999,0.4982390322157379,1.0,1.0
cross,16,exact,30,25,0.05,196,0.8200000000000001,1.0,1.0,0.975
cross,16,exact,30,25,0.1,190,0.3299999999999999,0.4424281580200205,1.0,0.975
cross,16,exact,30,25,0.2,184,0.04,0.0359343020822432,0.441783396327126,0.975
cross,16,exact,30,50,0.05,196,0.605,0.9178046681954376,1.0,0.95
cross,16,exact,30,50,0.1,190,0.14,0.1246721396214748,0.788652168745701,0.95
cross,16,exact,30,50,0.2,184,0.0,0.0013800296733926,0.0245925599088782,0.95
cross,16,exact,30,100,0.05,196,0.25,0.3785438048425117,1.0,0.955
cross,16,exact,30,100,0.1,190,0.01,0.0156769795130613,0.1263468851792633,0.955
cross,16,exact,30,100,0.2,184,0.0,2.606102652682355e-06,0.000113945800096,0.955
cross,16,exact,30,200,0.05,196,0.055,0.1023837618700985,0.6115386507159326,0.96
cross,16,exact,30,200,0.1,190,0.0,0.0005308743370313,0.0057482147705347,0.96
cross,16,exact,30,200,0.2,184,0.0,1.6827930884798882e-11,3.2985338687860093e-09,0.96
cross,16,exact,30,400,0.05,196,0.005,0.0125504067755742,0.095292221014284,1.0
cross,16,exact,30,400,0.1,190,0.0,1.3311291644896504e-06,2.20281417322673e-05,1.0
cross,16,exact,30,400,0.2,184,0.0,1.4530139180232909e-21,4.0516408738390055e-18,1.0
cross,16,exact,30,1000,0.05,196,0.0,5.5683371733025054e-05,0.0006327570866546,1.0
cross,16,exact,30,1000,0.1,190,0.0,5.1766306940090204e-14,2.053157165502766e-12,1.0
cross,16,exact,30,1000,0.2,184,0.0,3.6288450477403375e-51,1.7060162329202098e-44,1.0
cross,16,exact,31,5,0.05,196,0.875,1.0,1.0,0.975
cross,16,exact,31,5,0.1,194,0.77,1.0,1.0,0.975
cross,16,exact,31,5,0.2,189,0.585,1.0,1.0,0.975
cross,16,exact,31,10,0.05,196,0.8,1.0,1.0,0.96
cross,16,exact,31,10,0.1,194,0.655,1.0,1.0,0.96
cross,16,exact,31,10,0.2,189,0.4,0.7826241530328601,1.0,0.96
cross,16,exact,31,25,0.05,196,0.5,0.7476998360544845,1.0,0.93
cross,16,exact,31,25,0.1,194,0.29,0.3763587860241785,1.0,0.93
cross,16,exact,31,25,0.2,189,0.0749999999999999,0.0634173710387655,0.7279506252551691,0.93
cross,16,exact,31,50,0.05,196,0.285,0.3185896566271686,1.0,0.885
cross,16,exact,31,50,0.1,194,0.12,0.1046435038924492,0.6466003670434323,0.885
cross,16,exact,31,50,0.2,189,0.005,0.0031142475411712,0.0476801559348332,0.885
cross,16,exact,31,100,0.05,196,0.0699999999999999,0.0963062801234814,0.55522153929346,0.785
cross,16,exact,31,100,0.1,194,0.01,0.0169251587459279,0.1227130538192013,0.785
cross,16,exact,31,100,0.2,189,0.0,1.2879115313840531e-05,0.0003826189814331,0.785
cross,16,exact,31,200,0.05,196,0.005,0.0147434016418264,0.1076132182512791,0.61
cross,16,exact,31,200,0.1,194,0.0,0.0009819880931976,0.009351032142643,0.61
cross,16,exact,31,200,0.2,189,0.0,4.5773884034672466e-10,4.348422997875401e-08,0.61
cross,16,exact,31,400,0.05,196,0.0,0.0005937608264201,0.0057939576122748,0.415
cross,16,exact,31,400,0.1,194,0.0,5.677913992815166e-06,8.134506060782898e-05,0.415
cross,16,exact,31,400,0.2,189,0.0,1.1259552620769292e-18,8.215648893756388e-16,0.415
cross,16,exact,31,1000,0.05,196,0.0,1.0713005477242205e-07,1.7182194679341534e-06,0.1149999999999999
cross,16,exact,31,1000,0.1,194,0.0,1.9148916260996597e-12,5.953242636347172e-11,0.1149999999999999
cross,16,exact,31,1000,0.2,189,0.0,6.009363724553639e-44,1.1587515272955655e-38,0.1149999999999999
cross,16,exact,32,5,0.05,196,0.95,1.0,1.0,1.0
cross,16,exact,32,5,0.1,192,0.84,1.0,1.0,1.0
cross,16,exact,32,5,0.2,185,0.61,1.0,1.0,1.0
cross,16,exact,32,10,0.05,196,0.91,1.0,1.0,0.985
cross,16,exact,32,10,0.1,192,0.75,1.0,1.0,0.985
cross,16,exact,32,10,0.2,185,0.41,0.6266237674548638,1.0,0.985
cross,16,exact,32,25,0.05,196,0.625,1.0,1.0,0.925
cross,16,exact,32,25,0.1,192,0.27,0.5073835226271578,1.0,0.925
cross,16,exact,32,25,0.2,185,0.035,0.0573258147791046,0.6175090010820623,0.925
cross,16,exact,32,50,0.05,196,0.48,0.7475203469438771,1.0,0.92
cross,16,exact,32,50,0.1,192,0.0999999999999999,0.1586357244152043,0.9302457986555128,0.92
cross,16,exact,32,50,0.2,185,0.005,0.0029557262119438,0.0444576802040062,0.92
cross,16,exact,32,100,0.05,196,0.2299999999999999,0.3109037535531707,1.0,0.8049999999999999
cross,16,exact,32,100,0.1,192,0.035,0.0292701927632031,0.2028868189091638,0.8049999999999999
cross,16,exact,32,100,0.2,185,0.0,1.1867143769384308e-05,0.0003572677993095,0.8049999999999999
cross,16,exact,32,200,0.05,196,0.05,0.0831294419826023,0.5008863133834194,0.73
cross,16,exact,32,200,0.1,192,0.0,0.0021892305334197,0.0192849372453037,0.73
cross,16,exact,32,200,0.2,185,0.0,4.2628317905343246e-10,4.0082814378881936e-08,0.73
cross,16,exact,32,400,0.05,196,0.01,0.0097785745702154,0.0747481097520153,0.8049999999999999
cross,16,exact,32,400,0.1,192,0.0,2.469968965694736e-05,0.0003109171205848,0.8049999999999999
cross,16,exact,32,400,0.2,185,0.0,1.0334545997398046e-18,7.705957751581515e-16,0.8049999999999999
cross,16,exact,32,1000,0.05,196,0.0,4.316645553172742e-05,0.0004901499803093,0.88
cross,16,exact,32,1000,0.1,192,0.0,6.803804435487924e-11,1.6866875559819135e-09,0.88
cross,16,exact,32,1000,0.2,185,0.0,3.759025347426019e-44,8.140220798011386e-39,0.88
cross,16,exact,33,5,0.05,196,0.95,1.0,1.0,1.0
cross,16,exact,33,5,0.1,190,0.73,1.0,1.0,1.0
cross,16,exact,33,5,0.2,184,0.49,1.0,1.0,1.0
cross,16,exact,33,10,0.05,196,0.935,1.0,1.0,0.99
cross,16,exact,33,10,0.1,190,0.64,1.0,1.0,0.99
cross,16,exact,33,10,0.2,184,0.26,0.4908967646254049,1.0,0.99
cross,16,exact,33,25,0.05,196,0.7050000000000001,1.0,1.0,0.965
cross,16,exact,33,25,0.1,190,0.255,0.4432198753692102,1.0,0.965
cross,16,exact,33,25,0.2,184,0.015,0.0309837542813193,0.3989219597249581,0.965
cross,16,exact,33,50,0.05,196,0.56,0.8667840163018719,1.0,0.965
cross,16,exact,33,50,0.1,190,0.155,0.1495209605267498,0.8509745023627704,0.965
cross,16,exact,33,50,0.2,184,0.005,0.0017560927164492,0.0242913385889663,0.965
cross,16,exact,33,100,0.05,196,0.245,0.3195691565510603,1.0,0.915
cross,16,exact,33,100,0.1,190,0.025,0.0288135382272349,0.1983856288881237,0.915
cross,16,exact,33,100,0.2,184,0.0,1.2899073602620312e-05,0.0002985399845983,0.915
cross,16,exact,33,200,0.05,196,0.045,0.0623808290338609,0.4235590902637923,0.785
cross,16,exact,33,200,0.1,190,0.005,0.0020850818664677,0.0186748610760694,0.785
cross,16,exact,33,200,0.2,184,0.0,1.2430249171307591e-09,8.16802010293748e-08,0.785
cross,16,exact,33,400,0.05,196,0.0,0.0038814594601618,0.0343727084600596,0.815
cross,16,exact,33,400,0.1,190,0.0,2.085556047562669e-05,0.0002676828779432,0.815
cross,16,exact,33,400,0.2,184,0.0,1.623781469843665e-17,6.656392034802757e-15,0.815
cross,16,exact,33,1000,0.05,196,0.0,3.549132299341569e-06,4.720400250218734e-05,0.56
cross,16,exact,33,1000,0.1,190,0.0,4.4231143430592486e-11,1.1261406119650267e-09,0.56
cross,16,exact,33,1000,0.2,184,0.0,6.293749364974164e-41,3.614896945681352e-36,0.56
cross,16,exact,34,5,0.05,194,0.98,1.0,1.0,1.0
cross,16,exact,34,5,0.1,188,0.89,1.0,1.0,1.0
cross,16,exact,34,5,0.2,173,0.375,1.0,1.0,1.0
