part,cell,K,n,eps,m,rep,method,n_out,acc_clean,ari_clean,perr,alpha_hat,time,p_clean_sub
b,K2-cross,2,300,0.1,16,64,vote,25,0.92,0.7045241133707759,1.7115404654943145,,0.2236126459997649,0.1853020188851841
b,K2-cross,2,300,0.1,16,64,median,25,0.5709090909090909,0.0164957346210457,4.754596739843482,,,0.1853020188851841
a,K2-cross-unequal,2,300,0.2,10,30,HA50,49,0.7131474103585658,0.1212334899183763,19.04012268904507,,0.0114706399999704,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,emEM10,49,0.6573705179282868,0.0136688834437439,3.0748166467853,,0.0070837250000295,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,vote,49,0.8366533864541833,0.4360464439008497,5.091486797574596,,0.0665704530001676,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,median,49,0.5099601593625498,-0.0038619077765886,6.131749025638137,,0.0708417279997775,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,adapt,49,0.8924302788844621,0.6114591785322019,0.1205851274688854,0.1633333333333333,0.0593970279996938,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,adapt-sel,49,0.8924302788844621,0.6114591785322019,0.1241481014581638,0.1633333333333333,0.0621152920002714,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,adapt-lam0,49,0.8924302788844621,0.6114591785322019,0.1221444271843671,0.1633333333333333,0.0604306889999861,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,adapt-1st,49,0.8924302788844621,0.6114591785322019,0.1205851274688854,0.1633333333333333,0.0572365759999229,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,TA-rw(oracle),49,0.8924302788844621,0.6114591785322019,0.1205851274688854,0.1633333333333333,0.0602797039996403,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,TA-rw(0.25),49,0.8924302788844621,0.6114591785322019,0.1205851274688854,0.1633333333333333,0.0604537629997139,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,TA-rw(0.40),49,0.896414342629482,0.624017914358914,0.1515754652400825,0.1633333333333333,0.0606229429999984,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,30,bestB-trim(0.25),49,0.9083665338645418,0.6631104385289132,0.0833040645707645,,0.0577722389998598,0.1073741824
b,K2-cross,2,300,0.2,6,56,vote,53,0.5182186234817814,-0.0026673234007162,7.017062765077867,,0.0573282729997117,0.2621440000000001
b,K2-cross,2,300,0.2,6,56,median,53,0.7165991902834008,0.1843628258753265,3.816052859696675,,,0.2621440000000001
b,K2-cross,2,300,0.2,6,40,vote,43,0.7198443579766537,0.1898455933370359,8.389999419025967,,0.0611671880001267,0.2621440000000001
b,K2-cross,2,300,0.2,6,40,median,43,0.9105058365758756,0.6727840718407653,1.9898911736241844,,,0.2621440000000001
a,K2-cross-leverage,2,300,0.05,8,33,HA50,11,0.5294117647058824,-7.458760413896605e-05,2.615611137778538,,0.0108262779999677,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,emEM10,11,0.8650519031141869,0.5314364915813633,1.0718566391462525,,0.0077714399999422,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,vote,11,0.7958477508650519,0.3478295213434239,1.037294024921998,,0.0444764160001796,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,median,11,0.5294117647058824,1.3386341026537017e-05,2.392927101144901,,0.0450503779998143,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,adapt,11,0.9134948096885812,0.6827973172309539,0.0822204832400523,0.0466666666666666,0.0528682080002909,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,adapt-sel,11,0.9134948096885812,0.6827973172309539,0.0898655303048767,0.0466666666666666,0.0522016419999999,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,adapt-lam0,11,0.9134948096885812,0.6827973172309539,0.0898754239915544,0.0466666666666666,0.052335605999815,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,adapt-1st,11,0.9134948096885812,0.6827973172309539,0.0898655303048767,0.0466666666666666,0.0385996679997333,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,TA-rw(oracle),11,0.9134948096885812,0.6827973172309539,0.0898754239915544,0.0466666666666666,0.0553260820001924,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,TA-rw(0.25),11,0.9134948096885812,0.6827973172309539,0.0898754239915544,0.0466666666666666,0.0559512189997803,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,TA-rw(0.40),11,0.9134948096885812,0.6827973172309539,0.0781301451081879,0.0466666666666666,0.0535964979999334,0.6634204312890623
a,K2-cross-leverage,2,300,0.05,8,33,bestB-trim(0.25),11,0.916955017301038,0.6943348831060089,0.2468155197170135,,0.0348089630001595,0.6634204312890623
a,K3-par,3,300,0.3,12,11,HA50,94,0.3640776699029126,0.0,19.401591156932454,,0.019406799999615,0.0138412872009999
a,K3-par,3,300,0.3,12,11,emEM10,94,0.3640776699029126,0.0,19.401591156932454,,0.0110136870002861,0.0138412872009999
a,K3-par,3,300,0.3,12,11,vote,94,0.441747572815534,0.0392283663034184,19.105403947112524,,0.4289175270000669,0.0138412872009999
a,K3-par,3,300,0.3,12,11,median,94,0.3737864077669903,0.0019146106159185,19.105403947112524,,0.4319119729998419,0.0138412872009999
a,K3-par,3,300,0.3,12,11,adapt,94,0.6359223300970874,0.4161651651034921,19.105403947112524,0.1233333333333333,0.4016777110000475,0.0138412872009999
a,K3-par,3,300,0.3,12,11,adapt-sel,94,0.6359223300970874,0.4251339722201748,19.105403947112524,0.1233333333333333,0.4255707140000595,0.0138412872009999
a,K3-par,3,300,0.3,12,11,adapt-lam0,94,0.6359223300970874,0.4120705143445098,19.105403947112524,0.1233333333333333,0.4482821300002797,0.0138412872009999
a,K3-par,3,300,0.3,12,11,adapt-1st,94,0.6359223300970874,0.4161651651034921,19.105403947112524,0.1233333333333333,0.3578051980002783,0.0138412872009999
a,K3-par,3,300,0.3,12,11,TA-rw(oracle),94,0.6359223300970874,0.4161651651034921,17.06532961435625,0.1233333333333333,0.402876483,0.0138412872009999
a,K3-par,3,300,0.3,12,11,TA-rw(0.25),94,0.6359223300970874,0.4056259699454475,19.105403947112524,0.1233333333333333,0.4056331239999053,0.0138412872009999
a,K3-par,3,300,0.3,12,11,TA-rw(0.40),94,0.9514563106796116,0.8577561914495117,0.2589003418545306,0.3133333333333333,0.402684508999755,0.0138412872009999
a,K3-par,3,300,0.3,12,11,bestB-trim(0.25),94,0.6359223300970874,0.4091738859633462,16.73723620908934,,0.3547144299996034,0.0138412872009999
a,K2-cross,2,300,0.1,8,36,HA50,29,0.5350553505535055,0.0,20.68854267319254,,0.0110660309997001,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,emEM10,29,0.5350553505535055,0.0,10.804179325883457,,0.0067742090000137,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,vote,29,0.8708487084870848,0.5484486811883809,1.0972125272789288,,0.0564990630000465,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,median,29,0.6937269372693727,0.1469766747557638,2.8821368539801626,,0.0540637519998199,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,adapt,29,0.8745387453874539,0.5594919355500277,0.1878819259782313,0.1066666666666666,0.0547295409996877,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,adapt-sel,29,0.8819188191881919,0.5819062066294419,0.2287416258282117,0.1133333333333333,0.056571219000034,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,adapt-lam0,29,0.8819188191881919,0.581905475687095,0.2422124544265141,0.11,0.0535730990000047,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,adapt-1st,29,0.8819188191881919,0.581905475687095,0.2609978936596786,0.1133333333333333,0.047711973999867,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,TA-rw(oracle),29,0.8782287822878229,0.5706444426334141,0.2357248960513326,0.1133333333333333,0.0565217160001338,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,TA-rw(0.25),29,0.8745387453874539,0.5594919355500277,0.1878819259782313,0.1066666666666666,0.0563527889999022,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,TA-rw(0.40),29,0.8745387453874539,0.5594919355500277,0.1736590711560713,0.1066666666666666,0.0565366069999981,0.4304672100000001
a,K2-cross,2,300,0.1,8,36,bestB-trim(0.25),29,0.8782287822878229,0.5706444426334141,0.263229384651253,,0.0441144500000518,0.4304672100000001
a,K2-cross,2,300,0.2,8,155,HA50,63,0.5021097046413502,0.0,21.502112280538288,,0.0115005259999634,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,emEM10,63,0.5021097046413502,-7.091947094079052e-05,5.718771882694698,,0.0068645339997601,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,vote,63,0.6075949367088608,0.0447149528603435,16.001513396369592,,0.056522870000208,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,median,63,0.5443037974683544,0.003824939765797,8.537906618841117,,0.0583443969999279,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,adapt,63,0.9071729957805909,0.6617273057559557,0.0749837957815792,0.21,0.0562195589996008,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,adapt-sel,63,0.9071729957805909,0.6617273057559557,0.0749837957815792,0.21,0.0509196180000799,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,adapt-lam0,63,0.9071729957805909,0.6617273057559557,0.0749837957815792,0.21,0.0511722910000571,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,adapt-1st,63,0.9071729957805909,0.6617273057559557,0.0749837957815792,0.21,0.0464325290004126,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,TA-rw(oracle),63,0.9071729957805909,0.6617273057559557,0.0749837957815792,0.21,0.0572968830001627,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,TA-rw(0.25),63,0.9071729957805909,0.6617273057559557,0.0749837957815792,0.21,0.0587660290002531,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,TA-rw(0.40),63,0.9071729957805909,0.6617273057559557,0.0749837957815792,0.21,0.0587854059999699,0.1677721600000001
a,K2-cross,2,300,0.2,8,155,bestB-trim(0.25),63,0.9029535864978904,0.6479955146747747,0.0821687364391128,,0.0438609679999899,0.1677721600000001
a,K3-par,3,300,0.05,12,59,HA50,14,0.3811188811188811,0.0,24.51062727206352,,0.017840967000211,0.5403600876626367
a,K3-par,3,300,0.05,12,59,emEM10,14,0.6258741258741258,0.2951654213676036,6.236886921017375,,0.0274146159999872,0.5403600876626367
a,K3-par,3,300,0.05,12,59,vote,14,0.916083916083916,0.7637189355373963,2.008239969486524,,0.2990235190000021,0.5403600876626367
a,K3-par,3,300,0.05,12,59,median,14,0.8601398601398601,0.63160327584117,2.431022018781004,,0.2599996569997529,0.5403600876626367
a,K3-par,3,300,0.05,12,59,adapt,14,0.9265734265734266,0.7911725792911535,0.2536709520201894,0.0533333333333333,0.2455802889999176,0.5403600876626367
a,K3-par,3,300,0.05,12,59,adapt-sel,14,0.9265734265734266,0.7911725792911535,0.2536709520201894,0.0533333333333333,0.228930420999859,0.5403600876626367
a,K3-par,3,300,0.05,12,59,adapt-lam0,14,0.9265734265734266,0.7911725792911535,0.2536709520201894,0.0533333333333333,0.2538721390001228,0.5403600876626367
a,K3-par,3,300,0.05,12,59,adapt-1st,14,0.9265734265734266,0.7911725792911535,0.2536709520201894,0.0533333333333333,0.2838692440000159,0.5403600876626367
a,K3-par,3,300,0.05,12,59,TA-rw(oracle),14,0.9265734265734266,0.7911725792911535,0.2536709520201894,0.0533333333333333,0.2478235670000685,0.5403600876626367
a,K3-par,3,300,0.05,12,59,TA-rw(0.25),14,0.9265734265734266,0.7911725792911535,0.2536709520201894,0.0533333333333333,0.2473741260000679,0.5403600876626367
a,K3-par,3,300,0.05,12,59,TA-rw(0.40),14,0.9265734265734266,0.7911725792911535,0.1366362239002819,0.0533333333333333,0.2471295650002503,0.5403600876626367
a,K3-par,3,300,0.05,12,59,bestB-trim(0.25),14,0.9265734265734266,0.7937795940398463,0.3049094233570826,,0.2849180230000456,0.5403600876626367
a,K2-cross-unequal,2,300,0.2,10,17,HA50,71,0.6812227074235808,0.0,22.73118924213863,,0.0118647849999433,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,emEM10,71,0.9082969432314412,0.6570082635643235,1.5912910334899388,,0.0075656449998859,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,vote,71,0.7248908296943232,0.1583987966904993,13.939911498468106,,0.0647963169999457,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,median,71,0.7379912663755459,0.1957946165238117,11.255808403605112,,0.0626989879997381,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,adapt,71,0.925764192139738,0.7211728525523089,0.1708830426114784,0.2366666666666666,0.0619592779999038,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,adapt-sel,71,0.925764192139738,0.7215191267171651,0.1923693421187167,0.2366666666666666,0.0630002639995837,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,adapt-lam0,71,0.925764192139738,0.7211728525523089,0.1708830426114784,0.2366666666666666,0.0610497899997426,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,adapt-1st,71,0.9301310043668122,0.7365030147307107,0.1310639315113816,0.24,0.0581681140001819,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,TA-rw(oracle),71,0.7554585152838428,0.1982584957995598,9.53173188155694,0.2333333333333333,0.0628312120002192,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,TA-rw(0.25),71,0.9213973799126638,0.706349310430528,0.2054652082049034,0.2366666666666666,0.062703498999781,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,TA-rw(0.40),71,0.9213973799126638,0.7067022079362344,0.2431165024886845,0.2366666666666666,0.0626574319999235,0.1073741824
a,K2-cross-unequal,2,300,0.2,10,17,bestB-trim(0.25),71,0.9213973799126638,0.7067022079362344,0.2240432469652683,,0.0585821709996707,0.1073741824
a,K3-par,3,300,0.2,12,33,HA50,66,0.3418803418803419,0.0,20.0198394713894,,0.0185575799996513,0.068719476736
a,K3-par,3,300,0.2,12,33,emEM10,66,0.3418803418803419,0.0,20.0198394713894,,0.0107520139999905,0.068719476736
a,K3-par,3,300,0.2,12,33,vote,66,0.5384615384615384,0.1865771558334666,19.44046944608137,,0.5580903639997814,0.068719476736
a,K3-par,3,300,0.2,12,33,median,66,0.5683760683760684,0.2214880172556457,17.49118469267497,,0.5259463709999181,0.068719476736
a,K3-par,3,300,0.2,12,33,adapt,66,0.9188034188034188,0.775724743605249,0.231661759766943,0.22,0.300774457999978,0.068719476736
a,K3-par,3,300,0.2,12,33,adapt-sel,66,0.9102564102564102,0.7549362388083383,0.1625252212637207,0.22,0.3191726340000969,0.068719476736
a,K3-par,3,300,0.2,12,33,adapt-lam0,66,0.9102564102564102,0.7549362388083383,0.1625252212637207,0.22,0.3366877379999096,0.068719476736
a,K3-par,3,300,0.2,12,33,adapt-1st,66,0.9102564102564102,0.7549362388083383,0.1625252212637207,0.22,0.482636833000015,0.068719476736
a,K3-par,3,300,0.2,12,33,TA-rw(oracle),66,0.6495726495726496,0.3924156980814672,4.885340327643919,0.1866666666666666,0.3043422519999694,0.068719476736
a,K3-par,3,300,0.2,12,33,TA-rw(0.25),66,0.9102564102564102,0.7545151146296095,0.1933479821349606,0.22,0.3029382730001089,0.068719476736
a,K3-par,3,300,0.2,12,33,TA-rw(0.40),66,0.9145299145299144,0.7641755055353012,0.2293436493395017,0.22,0.3025304889997642,0.068719476736
a,K3-par,3,300,0.2,12,33,bestB-trim(0.25),66,0.6965811965811965,0.4356186557029597,1.440430985651928,,0.4585085119997529,0.068719476736
b,K2-cross,2,300,0.2,10,49,vote,56,0.5163934426229508,0.0006814587766683,21.038640161052843,,0.0662318599997888,0.1073741824
b,K2-cross,2,300,0.2,10,49,median,56,0.5204918032786885,0.0004144385884042,16.832542792446272,,,0.1073741824
b,K2-cross,2,300,0.1,24,29,vote,34,0.5112781954887218,0.0002295937890627,21.21009918535543,,5.909126471000036,0.0797664430768725
b,K2-cross,2,300,0.1,24,29,median,34,0.5827067669172933,0.0255235314188757,11.644571489821937,,,0.0797664430768725
a,K3-par,3,300,0.05,12,47,HA50,13,0.4494773519163763,0.041990142227564,17.761786606429766,,0.0186648510002669,0.5403600876626367
a,K3-par,3,300,0.05,12,47,emEM10,13,0.6167247386759582,0.3660803779123932,2.2310376686860702,,0.0295969479998348,0.5403600876626367
a,K3-par,3,300,0.05,12,47,vote,13,0.8989547038327527,0.7318651686367836,1.5411886747609236,,0.3089740010000241,0.5403600876626367
a,K3-par,3,300,0.05,12,47,median,13,0.8257839721254355,0.5690406176408935,1.1555541757540118,,0.3145585960000971,0.5403600876626367
a,K3-par,3,300,0.05,12,47,adapt,13,0.9477351916376306,0.8485792005214574,0.1785942628899408,0.05,0.2112745230001564,0.5403600876626367
a,K3-par,3,300,0.05,12,47,adapt-sel,13,0.9442508710801394,0.8385360842333606,0.1890505026654234,0.05,0.2662534969999797,0.5403600876626367
a,K3-par,3,300,0.05,12,47,adapt-lam0,13,0.951219512195122,0.8579329726098003,0.1890505026654234,0.05,0.2139033100002052,0.5403600876626367
a,K3-par,3,300,0.05,12,47,adapt-1st,13,0.9442508710801394,0.8385360842333606,0.1890505026654234,0.05,0.2744707239999115,0.5403600876626367
a,K3-par,3,300,0.05,12,47,TA-rw(oracle),13,0.9442508710801394,0.8385360842333606,0.1890505026654234,0.05,0.2131045049995918,0.5403600876626367
a,K3-par,3,300,0.05,12,47,TA-rw(0.25),13,0.9442508710801394,0.8385360842333606,0.1890505026654234,0.05,0.213903511999888,0.5403600876626367
a,K3-par,3,300,0.05,12,47,TA-rw(0.40),13,0.710801393728223,0.4486898935635024,1.3344219506910222,0.0566666666666666,0.2135680190003768,0.5403600876626367
a,K3-par,3,300,0.05,12,47,bestB-trim(0.25),13,0.926829268292683,0.7933153982563469,0.4130834883391941,,0.2556376829998044,0.5403600876626367
a,K2-cross,2,300,0.3,8,3,HA50,74,0.5752212389380531,0.0,23.11231358816272,,0.0118761530002302,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,emEM10,74,0.5752212389380531,0.000656100525485,1.7250112825327908,,0.0066580489997249,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,vote,74,0.5,-0.009591265239001,10.453254663783325,,0.056485082999643,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,median,74,0.668141592920354,0.100939537415486,14.907696575841747,,0.0542636019999918,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,adapt,74,0.9247787610619468,0.7204761203018337,0.114660889607087,0.2466666666666666,0.0574055810002391,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,adapt-sel,74,0.9247787610619468,0.7204761203018337,0.114660889607087,0.2466666666666666,0.0548583390000203,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,adapt-lam0,74,0.9247787610619468,0.7204761203018337,0.114660889607087,0.2466666666666666,0.0538612779996583,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,adapt-1st,74,0.9247787610619468,0.7204761203018337,0.114660889607087,0.2466666666666666,0.0505342860001292,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,TA-rw(oracle),74,0.9247787610619468,0.7204761203018337,0.114660889607087,0.2466666666666666,0.0589101470000059,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,TA-rw(0.25),74,0.9247787610619468,0.7204761203018337,0.114660889607087,0.2466666666666666,0.0591216119996715,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,TA-rw(0.40),74,0.9247787610619468,0.7204761203018337,0.1148053391910457,0.2466666666666666,0.0592308310001499,0.0576480099999999
a,K2-cross,2,300,0.3,8,3,bestB-trim(0.25),74,0.9247787610619468,0.7204761203018337,0.114660889607087,,0.0404213689998869,0.0576480099999999
a,K3-par,3,300,0.1,12,143,HA50,29,0.3579335793357933,0.0,20.30845213501165,,0.0246906299998954,0.2824295364810001
a,K3-par,3,300,0.1,12,143,emEM10,29,0.3800738007380074,0.0081036986373318,2.878374284161244,,0.0475251969996861,0.2824295364810001
a,K3-par,3,300,0.1,12,143,vote,29,0.8634686346863468,0.6431581862969488,3.1137418553650296,,0.3664461429998482,0.2824295364810001
a,K3-par,3,300,0.1,12,143,median,29,0.8856088560885609,0.6807703821803481,4.159882963847405,,0.4151328879997891,0.2824295364810001
a,K3-par,3,300,0.1,12,143,adapt,29,0.915129151291513,0.7565430768637494,0.1629340079199606,0.0966666666666666,0.2561793240001861,0.2824295364810001
a,K3-par,3,300,0.1,12,143,adapt-sel,29,0.911439114391144,0.7467600102704133,0.1835437522590055,0.0966666666666666,0.272086056000262,0.2824295364810001
a,K3-par,3,300,0.1,12,143,adapt-lam0,29,0.911439114391144,0.7467600102704133,0.1835437522590055,0.0966666666666666,0.2562048780000623,0.2824295364810001
a,K3-par,3,300,0.1,12,143,adapt-1st,29,0.922509225092251,0.7737225373966609,0.1629340079199606,0.0966666666666666,0.3784091030001946,0.2824295364810001
a,K3-par,3,300,0.1,12,143,TA-rw(oracle),29,0.915129151291513,0.7565430768637494,0.1629340079199606,0.0966666666666666,0.2593057889998817,0.2824295364810001
a,K3-par,3,300,0.1,12,143,TA-rw(0.25),29,0.915129151291513,0.7565430768637494,0.1629340079199606,0.0966666666666666,0.260347505000027,0.2824295364810001
a,K3-par,3,300,0.1,12,143,TA-rw(0.40),29,0.922509225092251,0.7746920999749568,0.1471534431204517,0.0966666666666666,0.2584367999997994,0.2824295364810001
a,K3-par,3,300,0.1,12,143,bestB-trim(0.25),29,0.911439114391144,0.7490631122087618,0.3448762864857744,,0.364925249999942,0.2824295364810001
b,K2-cross,2,300,0.1,20,79,vote,27,0.8534798534798534,0.4980413990408711,2.1333176545487094,,1.258949112999744,0.1215766545905693
b,K2-cross,2,300,0.1,20,79,median,27,0.5311355311355311,0.0002060015106776,3.8003984110894606,,,0.1215766545905693
b,K2-cross,2,300,0.1,24,60,vote,29,0.8782287822878229,0.5706342299692376,2.760304173176413,,10.670295136999812,0.0797664430768725
b,K2-cross,2,300,0.1,24,60,median,29,0.5055350553505535,-0.0037161956109288,5.254589833452678,,,0.0797664430768725
a,K2-cross-unequal,2,300,0.3,10,5,HA50,85,0.6790697674418604,0.0,23.3853833090384,,0.0115908580000905,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,emEM10,85,0.9023255813953488,0.6329257078750014,1.8789683386606144,,0.0073319379998793,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,vote,85,0.6186046511627907,0.036181391099572,13.519862060326773,,0.067698491000101,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,median,85,0.6790697674418604,0.005224212829414,22.60950507663347,,0.0626406569999744,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,adapt,85,0.8976744186046511,0.6278148883280785,0.2586966932099409,0.2833333333333333,0.064042782999877,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,adapt-sel,85,0.8930232558139535,0.6126689035239103,0.2860631257403452,0.2833333333333333,0.0604789670001082,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,adapt-lam0,85,0.8930232558139535,0.6126689035239103,0.2860631257403452,0.2833333333333333,0.0595086280000032,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,adapt-1st,85,0.8976744186046511,0.6278148883280785,0.2586966932099409,0.2833333333333333,0.0537959700000101,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,TA-rw(oracle),85,0.8976744186046511,0.6278148883280785,0.2692699164040359,0.2833333333333333,0.066083393000099,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,TA-rw(0.25),85,0.6790697674418604,0.0,23.695303930359888,0.2,0.0648363979998976,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,TA-rw(0.40),85,0.8976744186046511,0.6278148883280785,0.2692699164040359,0.2833333333333333,0.0663045569999667,0.0282475248999999
a,K2-cross-unequal,2,300,0.3,10,5,bestB-trim(0.25),85,0.6790697674418604,0.0,26.77806034836541,,0.0556511080003474,0.0282475248999999
a,K2-cross-unequal,2,300,0.1,10,41,HA50,28,0.7610294117647058,0.198692396371446,20.045109027532355,,0.0123516580001705,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,emEM10,28,0.8823529411764706,0.5637845986605691,1.2745983140908046,,0.0067678359996534,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,vote,28,0.9007352941176472,0.6327188114685166,2.3721925544176807,,0.0578617529999974,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,median,28,0.8198529411764706,0.404966980197338,0.9145754784629044,,0.0566079539999009,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,adapt,28,0.9080882352941176,0.6617142225070421,0.0904758230042193,0.0933333333333333,0.055001299000196,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,adapt-sel,28,0.9080882352941176,0.6617142225070421,0.0904758230042193,0.0933333333333333,0.0575350049998633,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,adapt-lam0,28,0.9080882352941176,0.6617142225070421,0.0950710014297886,0.0933333333333333,0.0569995870000639,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,adapt-1st,28,0.9080882352941176,0.6617142225070421,0.0904758230042193,0.0933333333333333,0.0562172479999389,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,TA-rw(oracle),28,0.9080882352941176,0.6617142225070421,0.0904758230042193,0.0933333333333333,0.057110343000204,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,TA-rw(0.25),28,0.9044117647058824,0.6494199286864819,0.1473977484938185,0.0966666666666666,0.0556439819997649,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,TA-rw(0.40),28,0.5551470588235294,0.0085468892514875,3.0695619896442827,0.2566666666666666,0.0560155009998197,0.3486784401000001
a,K2-cross-unequal,2,300,0.1,10,41,bestB-trim(0.25),28,0.8970588235294118,0.6251054844122538,0.1388046707780476,,0.0540986959999827,0.3486784401000001
b,K2-cross,2,300,0.2,12,61,vote,61,0.5899581589958159,0.0217571570898581,11.975194710679949,,0.0770015749999402,0.068719476736
b,K2-cross,2,300,0.2,12,61,median,61,0.5313807531380753,-0.0002101568644461,7.3923333082820655,,,0.068719476736
b,K2-cross,2,300,0.1,6,55,vote,34,0.8759398496240601,0.5636825899207255,1.3930759989403991,,0.0532823809999172,0.531441
b,K2-cross,2,300,0.1,6,55,median,34,0.7857142857142857,0.3239989185558833,1.7504456192072686,,,0.531441
b,K2-cross,2,300,0.2,20,85,vote,55,0.5183673469387755,0.0,21.867655589459957,,1.211176481000166,0.0115292150460684
b,K2-cross,2,300,0.2,20,85,median,55,0.5142857142857142,-0.0007536735669003,19.7456661755902,,,0.0115292150460684
a,K2-cross-leverage,2,300,0.2,8,20,HA50,66,0.5256410256410257,-0.0015023405597005,2.6723723358746265,,0.0103570989999752,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,20,emEM10,66,0.5641025641025641,0.0119387607978397,2.938082586175145,,0.0129282529996999,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,20,vote,66,0.5341880341880342,0.0005414491034143,2.628712671579,,0.0416671039997709,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,20,median,66,0.5256410256410257,-0.0015023405597005,2.6723723358746265,,0.0411512089999632,0.1677721600000001
a,K2-cross-leverage,2,300,0.2,8,20,adapt,66,0.5256410256410257,-0.0015023405597005,2.6723723358746265,0.0033333333333333,0.0488603320000038,0.1677721600000001
